# type=browses viewport=1280x720 sections=8 max_scroll=500
t,dx,dy,scroll_y
5.89,561.9,166.5,-1
5.907,561.9,166.5,-1
5.924,561.9,166.5,-1
5.94,561.9,166.5,-1
5.957,561.9,166.5,-1
5.974,561.9,166.5,-1
5.99,561.9,166.5,-1
6.007,561.9,166.5,-1
6.024,561.9,166.5,-1
6.04,561.9,166.5,-1
6.056,561.9,166.5,-1
6.073,561.9,166.5,-1
6.09,561.9,166.5,-1
6.107,561.9,166.5,-1
6.123,561.9,166.5,-1
6.14,561.9,166.5,-1
6.157,561.9,166.5,-1
6.174,561.9,166.5,-1
6.19,561.9,166.5,-1
6.207,561.9,166.5,-1
6.223,561.9,166.5,-2
6.24,561.9,166.5,-2
6.257,561.9,166.5,-2
6.273,561.9,166.5,-2
6.29,561.9,166.5,-2
6.306,561.9,166.5,-2
6.323,561.9,166.5,-2
6.341,561.9,166.5,-2
6.357,561.9,166.5,-1
6.374,561.9,166.5,-1
6.389,561.9,166.5,-2
6.406,561.9,166.5,-2
6.422,561.9,166.5,-2
6.441,561.9,166.5,-2
6.457,561.9,166.5,-2
6.473,561.9,166.5,-2
6.489,561.9,166.5,-1
6.507,561.9,166.5,-1
6.522,561.9,166.5,-1
6.539,561.9,166.5,-1
6.556,561.9,166.5,-1
6.572,561.9,166.5,-1
6.589,561.9,166.5,-1
6.606,561.9,166.5,-1
6.624,561.9,166.5,-1
6.64,561.9,166.5,-1
6.657,561.9,166.5,-1
6.857,561.9,166.5,-1
6.88,561.9,166.5,-1
6.89,561.9,166.5,-1
6.923,561.9,166.5,-1
6.99,561.9,166.5,1
7.008,561.9,166.5,2
7.024,561.9,166.5,2
7.039,561.9,166.5,2
7.056,561.9,166.5,2
7.073,561.9,166.5,2
7.089,561.9,166.5,2
7.106,561.9,166.5,2
7.123,561.9,166.5,3
7.14,561.9,166.5,4
7.156,561.9,166.5,3
7.173,561.9,166.5,3
7.189,561.9,166.5,3
7.21,561.9,166.5,2
7.222,561.9,166.5,1
7.239,561.9,166.5,1
7.256,561.9,166.5,1
7.273,561.9,166.5,1
7.289,561.9,166.5,1
7.306,561.9,166.5,1
7.323,561.9,166.5,1
7.34,561.9,166.5,0
7.474,561.9,166.5,1
7.493,561.9,166.5,1
7.508,561.9,166.5,2
7.532,561.9,166.5,2
7.539,561.9,166.5,2
7.557,561.9,166.5,2
7.573,561.9,166.5,2
7.59,561.9,166.5,2
7.607,561.9,166.5,1
7.624,561.9,166.5,1
7.64,561.9,166.5,1
7.657,561.9,166.5,1
7.677,561.9,166.5,1
7.69,561.9,166.5,1
7.707,561.9,166.5,1
7.723,561.9,166.5,1
7.74,561.9,166.5,1
7.757,561.9,166.5,1
7.774,561.9,166.5,1
7.79,561.9,166.5,1
7.808,561.9,166.5,1
7.824,561.9,166.5,1
7.841,561.9,166.5,1
7.856,561.9,166.5,1
7.874,561.9,166.5,1
7.892,561.9,166.5,1
7.908,561.9,166.5,1
7.923,561.9,166.5,1
7.94,561.9,166.5,1
7.957,561.9,166.5,1
7.974,561.9,166.5,1
7.99,561.9,166.5,1
