# type=drags viewport=1280x720 start=503,416 end=654,416 mousedown_t=1.120
t,rx,ry
0,0.2227,0.2631
0.017,0.1822,0.2361
0.034,0.1552,0.2091
0.051,0.1215,0.1889
0.067,0.1012,0.1686
0.085,0.081,0.1551
0.101,0.0742,0.1484
0.118,0.0742,0.1484
0.134,0.0675,0.1484
0.151,0.0675,0.1484
0.186,0.0675,0.1417
0.188,0.0675,0.1417
0.2,0.0675,0.1417
0.217,0.0607,0.1282
0.234,0.054,0.1214
0.25,0.0472,0.1079
0.267,0.0472,0.1012
0.283,0.0405,0.0944
0.301,0.0405,0.0877
0.319,0.0405,0.0877
0.341,0.0405,0.0809
0.374,0.0405,0.0809
0.389,0.0405,0.0809
0.4,0.0405,0.0809
0.417,0.0405,0.0742
0.434,0.0405,0.0742
0.452,0.0405,0.0742
0.467,0.0337,0.0675
0.542,0.0337,0.0675
0.555,0.0337,0.0675
0.568,0.027,0.0607
0.587,0.027,0.054
0.603,0.0135,0.0405
0.617,0.0135,0.0337
0.633,0.0135,0.027
0.65,0.0067,0.0202
0.667,0.0067,0.0135
0.683,0.0067,0.0067
0.7,0,0
0.716,0,0
0.99,0,0
1.12,0,0
1.346,0,0
1.351,0,0
1.374,0.0067,0
1.385,0.0202,0
1.401,0.0337,0
1.419,0.054,0
1.436,0.0742,0
1.451,0.0877,0
1.468,0.108,0
1.484,0.1215,0
1.502,0.1417,0
1.518,0.1619,0
1.536,0.1754,0
1.551,0.1957,0
1.568,0.2159,0
1.584,0.2362,0
1.601,0.2497,0
1.619,0.2631,0
1.634,0.2766,0
1.652,0.2901,0
1.669,0.3036,0
1.687,0.3239,0
1.703,0.3374,0
1.718,0.3576,0
1.735,0.3711,0
1.753,0.3846,0
1.768,0.3914,0
1.784,0.3981,0
1.802,0.3981,0
1.868,0.4048,0
1.919,0.4048,0
1.937,0.4116,0
1.952,0.4183,0
1.971,0.4386,0
1.985,0.4521,0
2.002,0.4723,0
2.018,0.4858,0
2.036,0.4993,0
2.051,0.5128,0
2.068,0.5263,0
2.088,0.533,0
2.103,0.5398,0
2.118,0.5465,0
2.136,0.5465,0
2.185,0.5533,0.0067
2.201,0.5533,0.0067
2.218,0.5533,0.0067
2.236,0.56,0.0067
2.253,0.5735,0.0067
2.27,0.587,0.0067
2.284,0.6073,0.0135
2.303,0.6208,0.0135
2.318,0.6343,0.0202
2.338,0.6478,0.0202
2.351,0.6612,0.0202
2.368,0.668,0.027
2.384,0.6747,0.027
2.401,0.6815,0.027
2.418,0.6882,0.027
2.452,0.6882,0.027
2.468,0.6882,0.027
2.484,0.695,0.027
2.502,0.7017,0.027
2.517,0.7085,0.027
2.537,0.722,0.027
2.552,0.7287,0.027
2.568,0.7355,0.027
2.584,0.7422,0.027
2.601,0.749,0.027
2.619,0.7557,0.027
2.635,0.7557,0.027
2.653,0.7625,0.027
2.669,0.7625,0.027
2.684,0.7625,0.027
2.703,0.7692,0.027
2.719,0.7827,0.027
2.736,0.7962,0.027
2.752,0.8097,0.027
2.768,0.8232,0.027
2.784,0.8299,0.027
2.802,0.8367,0.027
2.818,0.8367,0.027
2.835,0.8434,0.027
2.902,0.8434,0.027
2.951,0.8434,0.027
2.968,0.8434,0.027
2.984,0.8434,0.027
3.003,0.8502,0.027
3.018,0.8569,0.0337
3.036,0.8569,0.0337
3.084,0.8569,0.0337
3.155,0.8637,0.0337
3.169,0.8637,0.0337
3.186,0.8637,0.0337
3.202,0.8637,0.0337
3.22,0.8704,0.0337
3.235,0.8704,0.0337
3.252,0.8704,0.0337
3.27,0.8704,0.0337
3.286,0.8772,0.0337
3.301,0.8772,0.0337
3.318,0.8839,0.0337
3.351,0.8839,0.0337
3.367,0.8907,0.027
3.384,0.8907,0.027
3.401,0.8907,0.027
3.42,0.8907,0.027
3.435,0.8974,0.027
3.469,0.8974,0.027
3.501,0.8974,0.027
3.52,0.8974,0.027
3.534,0.8974,0.027
3.567,0.9042,0.027
3.601,0.9042,0.027
3.802,0.9042,0.027
3.848,0.9042,0.027
3.867,0.8974,0.0202
3.885,0.8974,0.0202
3.903,0.8974,0.0202
