# type=drags viewport=1280x720 start=489,416 end=738,416 mousedown_t=0.968
t,rx,ry
0,-0.1235,0.1111
0.015,-0.0988,0.1029
0.031,-0.0823,0.0946
0.05,-0.07,0.0905
0.065,-0.0659,0.0905
0.082,-0.0659,0.0864
0.099,-0.0659,0.0864
0.226,-0.0659,0.0864
0.237,-0.0659,0.0823
0.25,-0.0659,0.0782
0.265,-0.0617,0.0617
0.283,-0.0576,0.0494
0.298,-0.0494,0.037
0.316,-0.0453,0.0288
0.331,-0.0412,0.0247
0.347,-0.037,0.0247
0.522,-0.037,0.0247
0.535,-0.037,0.0247
0.549,-0.0288,0.0247
0.565,-0.0247,0.0247
0.581,-0.0165,0.0247
0.598,-0.0082,0.0288
0.614,0,0.0288
0.631,0.0082,0.0288
0.649,0.0123,0.0288
0.665,0.0123,0.0288
0.683,0.0165,0.0288
0.802,0.0165,0.0247
0.809,0.0123,0.0247
0.817,0.0123,0.0247
0.832,0.0123,0.0206
0.848,0.0082,0.0165
0.866,0.0041,0.0123
0.882,0.0041,0.0082
0.899,0.0041,0.0041
0.915,0,0.0041
0.932,0,0
0.968,0,0
1.149,0.0041,0
1.166,0.0165,0
1.185,0.0453,0
1.199,0.0782,0
1.216,0.1194,0
1.233,0.1605,0
1.251,0.1976,0
1.265,0.2223,0
1.283,0.247,0
1.299,0.2634,0
1.317,0.2758,0
1.332,0.2799,0
1.348,0.284,0
1.365,0.284,0
1.383,0.2881,0
1.399,0.3046,0
1.416,0.3252,-0.0041
1.432,0.354,-0.0041
1.448,0.3869,-0.0082
1.466,0.4281,-0.0123
1.482,0.4651,-0.0165
1.501,0.5022,-0.0165
1.517,0.531,-0.0206
1.533,0.5516,-0.0206
1.549,0.568,-0.0206
1.565,0.5763,-0.0206
1.582,0.5804,-0.0247
1.732,0.5804,-0.0247
1.751,0.5845,-0.0247
1.766,0.5886,-0.0247
1.784,0.5968,-0.0247
1.811,0.6092,-0.0247
1.832,0.6298,-0.0247
1.848,0.6504,-0.0247
1.866,0.6545,-0.0247
1.882,0.6586,-0.0247
2.034,0.6627,-0.0247
2.052,0.6627,-0.0247
2.066,0.6709,-0.0247
2.084,0.6915,-0.0247
2.105,0.708,-0.0247
2.116,0.7244,-0.0206
2.132,0.7409,-0.0206
2.15,0.7533,-0.0206
2.167,0.7656,-0.0165
2.183,0.7738,-0.0165
2.2,0.7862,-0.0165
2.216,0.7985,-0.0165
2.233,0.8068,-0.0165
2.25,0.815,-0.0165
2.268,0.8191,-0.0165
2.285,0.8232,-0.0165
2.534,0.8274,-0.0165
2.556,0.8315,-0.0123
2.567,0.8438,-0.0123
2.585,0.8562,-0.0082
2.607,0.8685,-0.0041
2.616,0.8809,-0.0041
2.634,0.8891,0
2.649,0.8973,0.0041
2.667,0.9014,0.0041
2.682,0.9056,0.0041
2.783,0.9056,0.0041
2.802,0.9097,0.0041
2.816,0.9138,0.0041
2.841,0.922,0.0041
2.85,0.9261,0.0041
2.865,0.9344,0.0082
2.883,0.9385,0.0082
2.901,0.9426,0.0082
2.917,0.9426,0.0082
2.933,0.9467,0.0082
2.968,0.9467,0.0123
2.984,0.9508,0.0123
2.999,0.9508,0.0123
3.017,0.955,0.0123
3.034,0.955,0.0165
3.05,0.9591,0.0165
3.066,0.9632,0.0206
3.082,0.9714,0.0206
3.099,0.9797,0.0247
3.115,0.9838,0.0288
3.134,0.992,0.0288
3.15,0.992,0.0329
3.233,0.992,0.0329
3.267,0.992,0.0329
3.317,0.992,0.0329
3.366,0.992,0.037
3.385,0.992,0.037
3.4,0.992,0.037
3.418,0.9879,0.037
3.435,0.9838,0.0412
3.451,0.9838,0.0412
3.467,0.9797,0.0453
3.501,0.9797,0.0453
3.517,0.9755,0.0453
3.532,0.9755,0.0453
3.55,0.9714,0.0494
3.566,0.9714,0.0494
3.584,0.9673,0.0494
3.6,0.9632,0.0494
3.617,0.9591,0.0535
3.633,0.9591,0.0535
3.65,0.9591,0.0535
3.8,0.955,0.0535
3.819,0.9591,0.0535
3.833,0.9591,0.0535
3.852,0.9632,0.0535
3.875,0.9632,0.0535
3.882,0.9673,0.0535
3.899,0.9673,0.0535
3.917,0.9673,0.0535
3.951,0.9714,0.0535
3.967,0.9714,0.0535
4.001,0.9714,0.0535
4.033,0.9755,0.0535
4.066,0.9755,0.0535
4.084,0.9755,0.0535
4.133,0.9755,0.0535
4.2,0.9797,0.0535
4.418,0.9797,0.0535
