# type=drags viewport=1280x720 start=468,417 end=702,416 mousedown_t=1.787
t,rx,ry
3.538,0.8789,-0.0262
3.572,0.8789,-0.0262
3.587,0.8832,-0.0262
3.603,0.8832,-0.0262
3.621,0.892,-0.0262
3.636,0.9007,-0.0262
3.652,0.9095,-0.0306
3.669,0.9226,-0.0306
3.686,0.9313,-0.0306
3.703,0.9445,-0.0306
3.721,0.9619,-0.035
3.736,0.9707,-0.035
3.752,0.9838,-0.035
3.769,0.9969,-0.0393
3.785,1.01,-0.0393
3.802,1.0188,-0.0437
3.818,1.0275,-0.0437
3.836,1.0363,-0.0481
3.853,1.0363,-0.0481
3.869,1.0407,-0.0481
4.153,1.0407,-0.0481
4.172,1.0407,-0.0481
4.186,1.0363,-0.0481
4.205,1.0363,-0.0481
4.233,1.0319,-0.0481
4.251,1.0275,-0.0481
4.268,1.0275,-0.0481
4.286,1.0232,-0.0481
4.304,1.0232,-0.0437
4.321,1.0188,-0.0437
4.587,1.0188,-0.0437
4.605,1.0232,-0.0437
4.619,1.0232,-0.0437
4.644,1.0232,-0.0481
4.654,1.0275,-0.0481
4.671,1.0275,-0.0481
4.687,1.0319,-0.0481
4.704,1.0319,-0.0481
4.723,1.0319,-0.0481
5.039,1.0363,-0.0481
5.072,1.0319,-0.0481
5.106,1.0319,-0.0481
5.421,1.0319,-0.0481
5.455,1.0363,-0.0481
5.505,1.0363,-0.0481
5.752,1.0363,-0.0481
