# type=drags viewport=1280x720 start=138,351 end=1178,360
t,rx,ry
0,0,0
0.016,-0.0029,0.001
0.033,-0.0059,0.001
0.052,-0.0079,0.002
0.067,-0.0098,0.002
0.085,-0.0108,0.0029
0.101,-0.0118,0.0029
0.118,-0.0128,0.0039
0.133,-0.0138,0.0049
0.153,-0.0157,0.0049
0.166,-0.0177,0.0069
0.183,-0.0187,0.0069
0.2,-0.0197,0.0069
0.628,-0.0187,0.0069
0.636,-0.0157,0.0069
0.65,-0.0128,0.0069
0.667,-0.0069,0.0069
0.684,0.0039,0.0069
0.701,0.0147,0.0069
0.717,0.0206,0.0069
0.735,0.0255,0.0059
0.751,0.0285,0.0059
0.937,0.0295,0.0059
0.939,0.0334,0.0059
0.95,0.0393,0.0059
0.967,0.054,0.0059
0.983,0.0717,0.0059
0.999,0.1071,0.0059
1.018,0.1464,0.0059
1.033,0.2014,0.0059
1.05,0.2338,0.0059
1.067,0.2712,0.0039
1.083,0.3075,0.001
1.101,0.3547,-0.0039
1.117,0.3685,-0.0049
1.134,0.4009,-0.0069
1.15,0.4186,-0.0098
1.166,0.4323,-0.0128
1.475,0.4343,-0.0128
1.485,0.4402,-0.0138
1.501,0.4471,-0.0157
1.517,0.4746,-0.0216
1.533,0.5483,-0.0344
1.551,0.6053,-0.0393
1.566,0.6416,-0.0393
1.583,0.7025,-0.0393
1.6,0.733,-0.0393
1.616,0.7693,-0.0393
1.633,0.79,-0.0393
1.651,0.8126,-0.0383
1.667,0.8342,-0.0373
1.686,0.8391,-0.0373
1.701,0.8509,-0.0373
1.717,0.8548,-0.0373
1.733,0.8637,-0.0373
1.75,0.8764,-0.0363
1.768,0.8853,-0.0344
1.784,0.8922,-0.0324
1.8,0.899,-0.0305
1.817,0.9039,-0.0285
1.833,0.9089,-0.0265
1.852,0.9128,-0.0246
1.867,0.9167,-0.0226
1.884,0.9226,-0.0196
1.901,0.9246,-0.0187
1.918,0.9256,-0.0187
1.934,0.9285,-0.0177
1.95,0.9305,-0.0177
1.966,0.9334,-0.0177
1.983,0.9364,-0.0167
2,0.9393,-0.0157
2.017,0.9423,-0.0147
2.033,0.9442,-0.0138
2.05,0.9462,-0.0128
2.066,0.9472,-0.0128
2.084,0.9491,-0.0128
2.102,0.9511,-0.0128
2.116,0.9521,-0.0138
2.133,0.957,-0.0147
2.15,0.959,-0.0147
2.166,0.9629,-0.0147
2.182,0.9668,-0.0147
2.2,0.9717,-0.0128
2.216,0.9747,-0.0118
2.233,0.9786,-0.0098
2.251,0.9816,-0.0079
2.268,0.9855,-0.0059
2.284,0.9875,-0.0049
2.3,0.9894,-0.0039
2.316,0.9904,-0.0039
2.334,0.9914,-0.0039
2.35,0.9924,-0.0039
2.367,0.9924,-0.0039
2.383,0.9924,-0.0039
2.4,0.9934,-0.0039
2.417,0.9943,-0.0029
2.434,0.9953,-0.002
2.451,0.9963,-0.002
2.468,0.9963,-0.001
2.484,0.9973,-0.001
2.501,0.9973,-0.001
2.519,0.9983,-0.001
