# type=drags viewport=1280x720 start=475,414 end=638,416 mousedown_t=1.467
t,rx,ry
0,0.3269,0.0126
0.014,0.3144,0.0126
0.031,0.2892,0.0126
0.049,0.2704,0.0126
0.064,0.2452,0.0063
0.083,0.2326,0.0063
0.099,0.2201,0.0063
0.116,0.2012,0
0.131,0.1823,0
0.147,0.1698,0
0.165,0.1509,0
0.181,0.1383,0
0.198,0.1257,0
0.216,0.1132,0
0.231,0.1069,0
0.247,0.1006,0
0.265,0.1006,0
0.281,0.1006,0
0.321,0.1006,0.0063
0.336,0.0943,0.0063
0.349,0.0943,0.0063
0.365,0.0943,0.0063
0.381,0.088,0.0126
0.398,0.0817,0.0126
0.416,0.0692,0.0189
0.431,0.0566,0.0189
0.448,0.0377,0.0189
0.465,0.0251,0.0189
0.482,0.0063,0.0189
0.499,-0.0314,0.0189
0.515,-0.0503,0.0189
0.531,-0.0629,0.0189
0.548,-0.0754,0.0189
0.565,-0.0817,0.0189
0.581,-0.088,0.0189
0.6,-0.088,0.0189
0.656,-0.088,0.0189
0.665,-0.088,0.0251
0.683,-0.088,0.0314
0.697,-0.0817,0.044
0.715,-0.0754,0.0566
0.731,-0.0692,0.0691
0.748,-0.0692,0.0691
0.765,-0.0629,0.0754
0.781,-0.0629,0.0754
0.797,-0.0566,0.0754
0.815,-0.0503,0.0817
0.832,-0.0377,0.0817
0.849,-0.0251,0.0817
0.866,-0.0126,0.088
0.882,-0.0063,0.088
0.899,0,0.088
0.915,0,0.088
0.931,0.0063,0.088
0.948,0.0063,0.0817
0.964,0.0063,0.0754
0.98,0.0126,0.0629
0.998,0.0189,0.044
1.014,0.0251,0.0314
1.031,0.0314,0.0126
1.048,0.0377,0.0063
1.067,0.0377,0
1.083,0.0377,0
1.136,0.0377,0
1.143,0.0377,0
1.151,0.0377,0
1.164,0.0314,0
1.182,0.0251,0
1.197,0.0189,0
1.216,0.0126,0
1.231,0.0126,0
1.249,0.0063,0
1.265,0.0063,0
1.314,0.0063,0
1.344,0.0063,0
1.376,0,0
1.416,0,0
1.467,0,0
1.634,0,0
1.663,0.0063,0
1.685,0.044,0
1.698,0.088,0
1.715,0.1069,0
1.732,0.132,0
1.748,0.1509,0
1.765,0.1572,0
1.782,0.1635,0
1.8,0.1698,0
1.9,0.1698,0
1.919,0.1698,0
1.932,0.1886,0
1.95,0.2138,0
1.969,0.2452,0
1.982,0.2766,0
1.998,0.3144,0
2.016,0.3521,0
2.033,0.3835,0
2.049,0.4024,0
2.065,0.415,0
2.084,0.415,0
2.098,0.4212,0
2.216,0.4212,0
2.235,0.4275,0
2.25,0.4401,0
2.273,0.459,0
2.284,0.4778,0.0063
2.299,0.4967,0.0063
2.315,0.5218,0.0126
2.332,0.547,0.0126
2.348,0.5659,0.0189
2.366,0.5847,0.0189
2.383,0.5973,0.0189
2.398,0.6161,0.0189
2.417,0.6287,0.0189
2.432,0.6413,0.0189
2.449,0.6539,0.0189
2.467,0.6664,0.0189
2.484,0.6727,0.0189
2.498,0.679,0.0189
2.515,0.6916,0.0189
2.532,0.6979,0.0189
2.55,0.7042,0.0189
2.568,0.7167,0.0189
2.582,0.7293,0.0189
2.6,0.7356,0.0189
2.615,0.7482,0.0189
2.632,0.7608,0.0189
2.651,0.7733,0.0251
2.667,0.7859,0.0251
2.685,0.7985,0.0251
2.699,0.8048,0.0251
2.715,0.8173,0.0251
2.732,0.8299,0.0251
2.749,0.8425,0.0251
2.765,0.8551,0.0251
2.783,0.8739,0.0251
2.799,0.8865,0.0251
2.815,0.8991,0.0251
2.832,0.9116,0.0314
2.85,0.9179,0.0314
2.866,0.9242,0.0314
2.883,0.9242,0.0314
2.966,0.9305,0.0314
3.015,0.9305,0.0314
3.039,0.9305,0.0314
3.049,0.9368,0.0314
3.067,0.9368,0.0314
3.084,0.9431,0.0314
3.099,0.9557,0.0314
3.115,0.9682,0.0377
3.132,0.9808,0.0377
3.148,0.9871,0.0377
3.165,0.9934,0.0377
3.183,0.9997,0.0377
3.198,0.9997,0.0377
3.266,1.006,0.0377
3.298,1.006,0.0377
3.317,1.006,0.0377
3.333,1.006,0.0377
3.349,1.0122,0.0377
3.367,1.0185,0.0377
3.382,1.0185,0.0377
3.399,1.0248,0.0377
3.415,1.0311,0.0377
3.432,1.0311,0.0377
3.467,1.0374,0.0377
3.483,1.0374,0.0377
3.499,1.0374,0.0377
3.533,1.0437,0.0377
3.568,1.0437,0.0377
3.583,1.0437,0.0377
3.617,1.0437,0.0377
3.633,1.0437,0.0377
3.682,1.05,0.0377
3.7,1.05,0.0377
3.734,1.05,0.0377
3.75,1.05,0.0377
3.765,1.0563,0.0377
3.784,1.0563,0.0377
3.8,1.0563,0.0377
3.817,1.0625,0.0377
3.832,1.0751,0.0377
3.848,1.094,0.0377
3.865,1.1066,0.0377
3.882,1.1191,0.0377
3.899,1.1191,0.0377
3.915,1.1254,0.0377
3.999,1.1254,0.0377
4.02,1.1254,0.0377
4.032,1.1254,0.0377
4.052,1.1191,0.0377
4.073,1.1066,0.0377
4.082,1.1003,0.044
4.1,1.1003,0.044
4.118,1.094,0.044
4.133,1.0877,0.044
4.149,1.0814,0.0503
4.167,1.0814,0.0503
4.185,1.0751,0.0503
4.199,1.0751,0.0503
4.218,1.0688,0.0566
4.233,1.0688,0.0566
4.251,1.0688,0.0566
4.285,1.0625,0.0566
4.3,1.0625,0.0566
4.316,1.0625,0.0566
4.334,1.0563,0.0566
4.35,1.0563,0.0566
4.367,1.0563,0.0629
4.385,1.05,0.0629
4.449,1.05,0.0629
4.468,1.05,0.0629
4.483,1.0437,0.0629
4.5,1.0437,0.0629
4.518,1.0374,0.0629
4.534,1.0311,0.0629
4.551,1.0248,0.0629
4.569,1.0248,0.0629
4.583,1.0185,0.0629
4.867,1.0185,0.0629
4.886,1.0122,0.0629
4.899,1.0122,0.0691
4.925,1.0122,0.0691
4.935,1.006,0.0754
4.951,1.006,0.0754
4.967,0.9997,0.0817
4.985,0.9997,0.0817
5.234,0.9997,0.0817
5.252,0.9997,0.0817
5.265,0.9997,0.0817
5.285,1.006,0.0817
5.305,1.006,0.0817
5.315,1.006,0.0817
5.349,1.0122,0.0817
5.665,1.0122,0.0817
5.834,1.0122,0.0817
