# type=drags viewport=1280x720 start=109,374 end=1178,360
t,rx,ry
3.164,0.5269,-0.022
3.182,0.5546,-0.0258
3.197,0.5824,-0.0296
3.213,0.5986,-0.0315
3.231,0.6168,-0.0325
3.247,0.634,-0.0335
3.265,0.6397,-0.0335
3.282,0.6445,-0.0335
3.298,0.6522,-0.0335
3.314,0.6531,-0.0335
3.332,0.655,-0.0335
3.347,0.656,-0.0335
3.363,0.6569,-0.0335
3.38,0.6598,-0.0335
3.398,0.6627,-0.0335
3.415,0.6684,-0.0344
3.43,0.6751,-0.0344
3.447,0.6885,-0.0344
3.464,0.6942,-0.0344
3.481,0.7114,-0.0335
3.498,0.7229,-0.0315
3.515,0.7334,-0.0287
3.531,0.7564,-0.0229
3.548,0.7688,-0.0201
3.564,0.7803,-0.0182
3.581,0.7889,-0.0172
3.598,0.7965,-0.0172
3.615,0.8004,-0.0172
3.631,0.8052,-0.0172
3.649,0.809,-0.0172
3.665,0.8128,-0.0182
3.682,0.8166,-0.0191
3.698,0.8205,-0.0191
3.715,0.8243,-0.0201
3.731,0.8319,-0.0201
3.747,0.8377,-0.0201
3.764,0.8434,-0.0201
3.78,0.8501,-0.021
3.797,0.8568,-0.021
3.815,0.8644,-0.021
3.831,0.873,-0.0201
3.848,0.8817,-0.0172
3.864,0.8941,-0.0134
3.882,0.9017,-0.0115
3.898,0.9056,-0.0115
3.915,0.9103,-0.0115
3.931,0.9151,-0.0115
3.948,0.918,-0.0115
3.964,0.9218,-0.0115
3.98,0.9247,-0.0115
3.997,0.9276,-0.0115
4.014,0.9314,-0.0115
4.031,0.9362,-0.0105
4.048,0.9381,-0.0105
4.064,0.9409,-0.0105
4.081,0.9448,-0.0105
4.098,0.9515,-0.0124
4.114,0.9553,-0.0134
4.131,0.9601,-0.0143
4.147,0.9629,-0.0153
4.165,0.9668,-0.0153
4.18,0.9696,-0.0153
4.199,0.9715,-0.0153
4.214,0.9744,-0.0153
4.231,0.9763,-0.0153
4.248,0.9782,-0.0153
4.265,0.9801,-0.0153
4.281,0.9801,-0.0153
4.299,0.9811,-0.0153
4.314,0.983,-0.0153
4.33,0.984,-0.0153
4.348,0.984,-0.0153
4.364,0.9849,-0.0153
4.38,0.9849,-0.0153
4.397,0.9859,-0.0153
4.415,0.9859,-0.0153
4.431,0.9868,-0.0163
