# type=idles viewport=1280x720
t,dx,dy
0.005,0,0
0.024,0,0
0.048,0,0
0.056,1,0
0.072,1,0
0.088,1,0
0.105,1,0
0.121,2,0
0.138,2,0
0.155,2,0
0.192,3.1,0
0.632,3.1,0
0.688,3.1,0
0.755,3.1,0
0.856,3.1,1
0.88,4.1,1
0.954,4.1,1
0.959,4.1,1
1.008,4.1,1
1.015,4.1,1
1.04,4.1,1
1.056,4.1,1
1.104,4.1,1
1.44,4.1,1
1.527,4.1,1
1.554,4.1,1
