# type=idles viewport=1280x720
t,dx,dy
0.019,0,0
0.031,0,0
0.051,0,1
0.067,0,1
0.123,0,1
0.147,-1,1
0.355,0,1
0.363,0,1
0.38,0,1
0.407,0,0
0.411,0,0
0.428,0,0
0.787,0,0
0.797,0,0
1.299,0,0
1.387,1,0
1.451,1,0
1.482,1,0
1.522,1,0
1.577,1,1
1.89,1,1
1.915,1,1
1.938,2,1
2.029,2,1
