# type=idles viewport=1280x720
t,dx,dy
0.068,0,0
0.092,0,1
0.117,0,1
0.155,0,1
0.179,1,1
0.211,1,1
0.299,1,1
0.325,1,1
0.373,1,1
0.411,2,1
0.443,2,1
0.467,2,1
0.483,2,1
0.51,2,1
0.515,3.1,1
0.531,3.1,1
0.543,3.1,1
0.559,3.1,1
0.576,4.1,1
0.592,4.1,1
0.609,4.1,1
0.644,4.1,1
0.987,4.1,1
1.025,4.1,1
1.091,4.1,1
1.108,4.1,1
1.13,4.1,2
