# type=idles viewport=1280x720
t,dx,dy
0.132,0,0
0.139,0,0
0.155,0,0
0.17,0,0
0.499,0,0
0.53,0,0
0.537,-1,0
0.547,-1,0
0.56,-2,0
0.576,-3.1,0
0.593,-4.1,-1
0.61,-5.1,-1
0.627,-5.1,-1
1.45,-5.1,-1
1.498,-4.1,-1
1.506,-4.1,-1
1.538,-4.1,-1
1.553,-4.1,-1
1.569,-4.1,-2
1.586,-4.1,-2
1.601,-4.1,-2
1.617,-4.1,-2
