# type=idles viewport=1280x720
t,dx,dy
0.079,0,0
0.086,0,0
0.101,0,1
0.122,1,1
0.146,2,2
0.15,2,2
0.167,3.1,3.1
0.183,3.1,3.1
0.201,3.1,3.1
0.406,3.1,3.1
0.454,3.1,3.1
0.662,4.1,3.1
0.685,4.1,3.1
0.709,4.1,3.1
1.029,4.1,3.1
1.037,5.1,3.1
1.054,5.1,3.1
1.075,6.1,3.1
1.087,7.2,3.1
1.101,8.2,3.1
1.117,8.2,3.1
1.135,9.2,3.1
1.905,9.2,3.1
1.936,9.2,2
1.967,9.2,2
