# type=idles viewport=1280x720
t,dx,dy
0.163,0,0
0.168,0,0
0.176,1,0
0.192,1,0
0.22,2,0
0.222,4.1,0
0.241,5.1,0
0.256,6.1,0
0.274,7.2,-1
0.29,7.2,-1
0.306,7.2,-1
0.616,7.2,-1
0.664,7.2,-1
0.68,7.2,-1
0.696,6.1,-1
0.714,6.1,-1
0.736,6.1,-1
0.751,6.1,-1
0.775,5.1,-1
0.816,5.1,-1
0.832,5.1,0
0.875,5.1,0
0.928,5.1,0
1.136,5.1,0
1.168,5.1,0
