# type=idles viewport=1280x720
t,dx,dy
0.061,0,0
0.278,0,-1
0.343,0,-1
0.421,0,-1
0.597,0,-1
0.604,0,-1
0.612,1,-2
0.633,1,-2
0.652,1,-2
0.852,1,-2
0.917,0,-2
0.948,0,-2
0.972,0,-2
1.004,0,-2
1.02,0,-2
1.036,-1,-2
1.062,-1,-1
1.078,-1,-1
1.131,-1,-1
1.171,-1,-1
1.742,-1,-1
1.747,-1,-2
1.771,-1,-2
1.801,-1,-2
