# type=idles viewport=1280x720
t,dx,dy
0.037,0,0
0.045,0,0
0.062,0,0
0.08,1,0
0.096,2,0
0.111,2,0
0.128,2,-1
0.145,2,-1
0.447,2,-1
0.462,2,-1
0.478,2,-1
0.493,2,-1
0.511,1,0
0.527,1,0
0.544,1,0
0.56,1,0
0.577,1,0
0.948,1,1
0.98,1,1
1.297,1,1
1.328,1,1
1.388,1,1
1.396,1,1
1.413,1,1
1.428,2,1
1.446,2,1
1.468,2,1
2.049,2,1
2.079,2,1
2.372,2,1
2.939,2,1
