# type=idles viewport=1280x720
t,dx,dy
0.047,0,0
0.397,0,0
0.457,0,-1
0.484,0,-1
0.493,0,-1
0.508,0,-1
0.524,0,-2
0.54,0,-2
0.558,0,-2
0.573,0,-3.1
0.593,0,-3.1
0.886,0,-3.1
0.949,0,-2
0.998,0,-2
1.046,0,-2
1.073,-1,-2
1.093,-1,-2
1.125,-1,-2
1.149,-1,-1
1.165,-1,-1
2.268,-1,-1
2.284,-1,-2
2.293,-1,-2
2.332,0,-2
2.343,0,-2
2.668,0,-2
2.7,0,-2
2.731,0,-2
2.742,0,-2
2.757,0,-3.1
2.775,0,-3.1
2.795,0,-3.1
2.808,1,-3.1
2.835,1,-3.1
2.868,1,-3.1
2.883,1,-3.1
