# type=slide_drags viewport=1280x720 start=507,415 end=769,413 mousedown_t=1.752
t,rx,ry
0,0.1986,0.0078
0.015,0.1519,0.0078
0.032,0.1207,0.0117
0.049,0.0974,0.0156
0.065,0.0818,0.0234
0.082,0.074,0.0234
0.098,0.0701,0.0234
0.115,0.0701,0.0234
0.336,0.0701,0.0234
0.361,0.0701,0.0234
0.408,0.0662,0.0234
0.425,0.0662,0.0234
0.44,0.0662,0.0234
0.456,0.0662,0.0234
0.472,0.0623,0.0234
0.483,0.0623,0.0234
0.499,0.0623,0.0234
0.516,0.0623,0.0195
0.532,0.0584,0.0195
0.552,0.0584,0.0195
0.566,0.0545,0.0156
0.583,0.0506,0.0156
0.599,0.0506,0.0117
0.616,0.0467,0.0078
0.633,0.0428,0.0078
0.648,0.0428,0.0039
0.666,0.0389,0
0.681,0.0389,-0.0039
0.698,0.0389,-0.0039
0.715,0.0389,-0.0039
0.732,0.035,-0.0078
0.748,0.035,-0.0078
0.767,0.035,-0.0078
0.783,0.035,-0.0078
0.8,0.035,-0.0117
0.818,0.035,-0.0117
0.834,0.035,-0.0117
0.848,0.035,-0.0117
0.865,0.035,-0.0117
0.882,0.0312,-0.0156
0.899,0.0312,-0.0156
0.915,0.0312,-0.0156
0.931,0.0273,-0.0156
0.948,0.0273,-0.0156
0.967,0.0273,-0.0156
0.984,0.0273,-0.0156
1,0.0234,-0.0156
1.018,0.0234,-0.0156
1.032,0.0234,-0.0156
1.05,0.0195,-0.0156
1.066,0.0156,-0.0156
1.081,0.0117,-0.0156
1.098,0.0078,-0.0156
1.116,0.0039,-0.0156
1.132,0,-0.0117
1.149,-0.0039,-0.0117
1.165,-0.0039,-0.0117
1.182,-0.0078,-0.0117
1.199,-0.0078,-0.0117
1.217,-0.0078,-0.0078
1.233,-0.0078,-0.0078
1.249,-0.0117,-0.0078
1.265,-0.0117,-0.0078
1.284,-0.0117,-0.0039
1.299,-0.0117,-0.0039
1.315,-0.0117,-0.0039
1.332,-0.0117,-0.0039
1.349,-0.0117,0
1.365,-0.0078,0
1.382,-0.0078,0
1.401,-0.0078,0
1.417,-0.0078,0
1.44,-0.0039,0
1.472,-0.0039,0
1.514,-0.0039,0
1.544,-0.0039,0
1.56,0,0
1.592,0,0
1.639,0,0
1.665,0,0
1.703,0,0
1.752,0,0
2.333,0.0039,0
2.367,0.0039,0
2.416,0.0039,0
2.448,0.0039,0
2.466,0.0039,0
2.482,0.0078,0
2.499,0.0078,0
2.516,0.0117,0
2.532,0.0234,0
2.55,0.0389,0
2.569,0.0584,0.0039
2.582,0.0779,0.0078
2.599,0.0935,0.0117
2.617,0.1013,0.0156
2.634,0.109,0.0156
2.651,0.109,0.0156
2.866,0.1129,0.0156
2.885,0.1168,0.0156
2.899,0.1285,0.0156
2.918,0.148,0.0156
2.94,0.1714,0.0195
2.951,0.1947,0.0234
2.967,0.2142,0.0273
2.982,0.2376,0.0311
3,0.257,0.0311
3.017,0.2687,0.0311
3.034,0.2804,0.0311
3.051,0.2882,0.0311
3.068,0.2999,0.0311
3.083,0.3077,0.0311
3.1,0.3154,0.0311
3.117,0.3232,0.0311
3.133,0.331,0.0311
3.15,0.3349,0.0311
3.165,0.3427,0.0311
3.183,0.3505,0.0311
3.202,0.3583,0.0311
3.218,0.3661,0.0311
3.234,0.3739,0.0311
3.25,0.3817,0.0311
3.266,0.3933,0.0311
3.283,0.405,0.0311
3.3,0.4167,0.0311
3.316,0.4362,0.0311
3.334,0.4556,0.0311
3.349,0.4907,0.0311
3.367,0.5296,0.0311
3.384,0.5764,0.0311
3.402,0.6192,0.0311
3.419,0.6582,0.0311
3.434,0.6893,0.0311
3.45,0.7088,0.0311
3.466,0.7283,0.0311
3.483,0.736,0.0311
3.499,0.7438,0.0311
3.516,0.7477,0.0311
3.532,0.7477,0.0311
3.55,0.7477,0.0311
3.567,0.7516,0.0311
3.582,0.7516,0.0311
3.599,0.7516,0.0311
3.617,0.7555,0.0311
3.633,0.7555,0.0311
3.652,0.7594,0.0311
3.666,0.7633,0.0311
3.682,0.7711,0.0311
3.7,0.7828,0.0311
3.717,0.7945,0.0311
3.733,0.8061,0.0273
3.75,0.8178,0.0273
3.768,0.8256,0.0273
3.784,0.8295,0.0234
3.802,0.8334,0.0234
3.817,0.8373,0.0234
3.866,0.8373,0.0234
3.883,0.8373,0.0234
3.9,0.8373,0.0234
3.916,0.8412,0.0234
3.934,0.8412,0.0234
3.951,0.8412,0.0234
3.967,0.8451,0.0234
3.983,0.8451,0.0234
4,0.8529,0.0234
4.018,0.8568,0.0195
4.034,0.8646,0.0195
4.05,0.8723,0.0195
4.067,0.8801,0.0195
4.083,0.8879,0.0156
4.101,0.8879,0.0156
4.117,0.8918,0.0156
4.134,0.8957,0.0156
4.168,0.8957,0.0156
4.2,0.8957,0.0156
4.233,0.8957,0.0156
4.251,0.8996,0.0156
4.267,0.8996,0.0156
4.284,0.9035,0.0156
4.301,0.9035,0.0156
4.318,0.9035,0.0156
4.351,0.9035,0.0156
4.383,0.9074,0.0156
4.401,0.9074,0.0156
4.436,0.9074,0.0156
4.452,0.9113,0.0156
4.467,0.9113,0.0156
4.484,0.9152,0.0156
4.5,0.9191,0.0117
4.517,0.923,0.0117
4.534,0.9269,0.0117
4.551,0.9308,0.0117
4.567,0.9308,0.0117
4.601,0.9347,0.0117
4.617,0.9347,0.0117
4.633,0.9347,0.0117
4.652,0.9386,0.0117
4.666,0.9386,0.0117
4.682,0.9386,0.0117
4.699,0.9424,0.0117
4.716,0.9424,0.0117
4.733,0.9463,0.0117
4.749,0.9502,0.0117
4.767,0.9541,0.0117
4.784,0.958,0.0117
4.801,0.9619,0.0117
4.816,0.9658,0.0078
4.833,0.9697,0.0078
4.849,0.9736,0.0078
