# type=slide_drags viewport=1280x720 start=510,415 end=769,413 mousedown_t=2.603
t,rx,ry
0,-0.0709,0.1694
0.017,-0.067,0.1536
0.034,-0.063,0.1418
0.052,-0.0591,0.1379
0.068,-0.0591,0.1379
0.084,-0.0552,0.1339
0.1,-0.0552,0.1339
0.117,-0.0512,0.13
0.133,-0.0433,0.1182
0.149,-0.0315,0.1103
0.166,-0.0236,0.0985
0.184,-0.0118,0.0827
0.2,-0.0079,0.0827
0.216,-0.0079,0.0788
0.234,-0.0039,0.0748
0.251,-0.0039,0.0748
0.268,-0.0039,0.0748
0.283,-0.0039,0.0709
0.301,-0.0039,0.0709
0.317,-0.0039,0.0709
0.333,-0.0039,0.067
0.352,-0.0039,0.067
0.367,-0.0039,0.067
0.386,-0.0039,0.067
0.403,0,0.067
0.437,0,0.067
0.44,0,0.063
0.452,0,0.063
0.468,0,0.0591
0.483,0.0039,0.0552
0.5,0.0039,0.0473
0.516,0.0079,0.0394
0.533,0.0118,0.0355
0.55,0.0158,0.0276
0.567,0.0158,0.0197
0.584,0.0197,0.0197
0.6,0.0197,0.0158
0.76,0.0197,0.0158
0.787,0.0197,0.0158
0.803,0.0197,0.0158
0.819,0.0197,0.0158
0.834,0.0158,0.0158
0.85,0.0158,0.0158
0.866,0.0118,0.0118
0.884,0.0118,0.0118
0.901,0.0118,0.0118
0.917,0.0079,0.0079
0.934,0.0079,0.0079
0.952,0.0079,0.0079
0.967,0.0079,0.0039
0.986,0.0079,0
1.001,0.0039,0
1.018,0.0039,-0.0039
1.034,0.0039,-0.0039
1.05,0,-0.0079
1.066,0,-0.0079
1.084,-0.0039,-0.0118
1.1,-0.0039,-0.0118
1.118,-0.0039,-0.0118
1.133,-0.0079,-0.0118
1.152,-0.0079,-0.0118
1.167,-0.0118,-0.0118
1.185,-0.0118,-0.0118
1.201,-0.0118,-0.0079
1.217,-0.0158,-0.0079
1.234,-0.0158,-0.0039
1.25,-0.0197,0
1.267,-0.0197,0.0039
1.285,-0.0197,0.0079
1.301,-0.0197,0.0079
1.408,-0.0197,0.0079
1.45,-0.0197,0.0079
1.48,-0.0158,0.0079
1.481,-0.0158,0.0039
1.486,-0.0158,0.0039
1.501,-0.0158,0.0039
1.518,-0.0118,0.0039
1.535,-0.0118,0.0039
1.551,-0.0039,0
1.568,0,0
1.584,0.0039,0
1.601,0.0039,-0.0039
1.618,0.0079,-0.0039
1.634,0.0079,-0.0039
1.654,0.0079,-0.0039
1.667,0.0079,-0.0039
1.711,0.0079,-0.0039
1.952,0.0079,-0.0039
1.959,0.0118,-0.0039
1.97,0.0118,-0.0039
1.986,0.0118,-0.0039
2.009,0.0158,-0.0039
