# type=slide_drags viewport=1280x720 start=506,414 end=769,413 mousedown_t=1.286
t,rx,ry
2.085,0.0466,0
2.101,0.0504,0
2.118,0.0582,0
2.14,0.0659,0
2.151,0.0737,0
2.168,0.0815,0
2.184,0.0892,0
2.2,0.097,0
2.217,0.1047,0
2.234,0.1086,0
2.251,0.1164,0
2.268,0.1241,-0.0039
2.285,0.1358,-0.0039
2.302,0.1435,-0.0039
2.319,0.1474,-0.0039
2.335,0.1552,-0.0039
2.353,0.1591,-0.0078
2.369,0.1629,-0.0078
2.383,0.1668,-0.0078
2.401,0.1707,-0.0078
2.417,0.1746,-0.0078
2.434,0.1784,-0.0078
2.452,0.1823,-0.0078
2.468,0.1823,-0.0078
2.484,0.1862,-0.0078
2.502,0.1901,-0.0078
2.517,0.194,-0.0116
2.535,0.1978,-0.0116
2.552,0.2017,-0.0116
2.569,0.2056,-0.0116
2.585,0.2134,-0.0116
2.603,0.2211,-0.0116
2.618,0.225,-0.0116
2.634,0.2328,-0.0116
2.651,0.2366,-0.0116
2.668,0.2405,-0.0116
2.686,0.2444,-0.0116
2.701,0.2444,-0.0116
2.717,0.2483,-0.0116
2.752,0.2483,-0.0116
2.784,0.2522,-0.0116
2.8,0.2522,-0.0116
2.817,0.256,-0.0116
2.834,0.256,-0.0116
2.851,0.2599,-0.0116
2.867,0.2638,-0.0116
2.885,0.2716,-0.0116
2.901,0.2793,-0.0116
2.917,0.2871,-0.0116
2.935,0.2948,-0.0078
2.951,0.3026,-0.0078
2.967,0.3103,-0.0078
2.984,0.3142,-0.0078
3.01,0.322,-0.0039
3.017,0.3259,-0.0039
3.034,0.3297,-0.0039
3.05,0.3336,-0.0039
3.067,0.3375,-0.0039
3.084,0.3414,-0.0039
3.1,0.3453,-0.0039
3.117,0.3491,-0.0039
3.134,0.353,-0.0039
3.151,0.3569,-0.0039
3.169,0.3647,-0.0039
3.185,0.3685,-0.0039
3.201,0.3724,-0.0039
3.218,0.3802,-0.0039
3.236,0.3841,-0.0039
3.253,0.3879,-0.0039
3.269,0.3957,-0.0039
3.286,0.3996,-0.0039
3.302,0.4073,0
3.317,0.4151,0
3.334,0.419,0
3.351,0.4267,0
3.367,0.4345,0
3.384,0.4422,0
3.401,0.45,0
3.42,0.4578,0
3.436,0.4655,0
3.453,0.4733,0
3.469,0.481,0
3.489,0.4888,0
3.503,0.4927,0
3.518,0.5004,0
3.534,0.5121,0
3.553,0.5237,0
3.568,0.5353,0
3.585,0.5509,0
3.603,0.5664,0
3.617,0.578,0
3.634,0.5935,0
3.651,0.609,0
3.668,0.6207,0
3.685,0.6323,0
3.701,0.6401,0
3.719,0.6478,0
3.735,0.6517,0
3.752,0.6556,0
3.767,0.6595,0
3.784,0.6595,0
3.801,0.6634,0
3.851,0.6634,0
3.901,0.6672,0
3.919,0.6672,0
3.934,0.6672,0
3.952,0.6711,0
3.969,0.675,0
3.984,0.6828,0
4,0.6905,0
4.017,0.6983,0
4.034,0.7099,0
4.05,0.7215,0
4.067,0.7332,0
4.084,0.7487,0.0039
4.102,0.7603,0.0039
4.118,0.772,0.0039
4.135,0.7836,0.0039
4.151,0.7953,0.0039
4.167,0.803,0.0039
4.184,0.8108,0.0039
4.202,0.8185,0.0039
4.219,0.8263,0.0039
4.235,0.8302,0.0039
4.252,0.834,0.0039
4.28,0.8379,0.0039
4.3,0.8418,0.0039
4.317,0.8457,0.0039
4.334,0.8457,0.0039
4.351,0.8496,0.0039
4.368,0.8496,0.0039
4.385,0.8534,0.0039
4.402,0.8534,0.0039
4.419,0.8573,0.0039
4.435,0.8573,0.0039
4.452,0.8612,0.0039
4.468,0.8651,0.0039
4.485,0.8728,0.0039
4.502,0.8767,0.0078
4.52,0.8884,0.0078
4.536,0.8961,0.0078
4.55,0.9039,0.0116
4.567,0.9116,0.0116
4.584,0.9194,0.0116
4.603,0.9272,0.0116
4.617,0.931,0.0116
4.635,0.9349,0.0116
4.653,0.9388,0.0116
4.669,0.9427,0.0116
4.685,0.9427,0.0155
4.718,0.9465,0.0155
4.734,0.9465,0.0155
4.751,0.9504,0.0155
4.769,0.9504,0.0155
4.786,0.9543,0.0155
4.802,0.9543,0.0155
4.819,0.9582,0.0155
4.835,0.9621,0.0155
4.852,0.9621,0.0155
4.869,0.9659,0.0155
4.886,0.9698,0.0155
4.902,0.9698,0.0155
4.918,0.9737,0.0155
4.935,0.9776,0.0155
4.952,0.9815,0.0155
4.967,0.9853,0.0155
4.985,0.9892,0.0155
5.002,0.9892,0.0155
5.018,0.9931,0.0155
5.034,0.9931,0.0155
5.05,0.997,0.0155
5.068,0.997,0.0155
5.085,0.997,0.0155
5.101,0.997,0.0155
5.117,1.0009,0.0155
5.135,1.0009,0.0155
5.152,1.0047,0.0155
5.185,1.0047,0.0155
5.235,1.0047,0.0155
5.368,1.0086,0.0155
5.392,1.0086,0.0155
5.401,1.0086,0.0155
5.433,1.0125,0.0155
5.452,1.0125,0.0155
5.701,1.0125,0.0155
