# type=slide_drags viewport=1280x720 start=508,414 end=769,413 mousedown_t=1.735
t,rx,ry
4.909,0.9891,0.0117
4.917,0.9891,0.0117
4.941,0.993,0.0117
4.951,0.997,0.0117
4.969,1.0048,0.0117
4.984,1.0087,0.0117
5.002,1.0126,0.0117
5.018,1.0165,0.0117
5.035,1.0204,0.0117
5.051,1.0204,0.0117
5.069,1.0243,0.0117
5.086,1.0282,0.0117
5.101,1.0282,0.0117
5.467,1.0282,0.0078
5.493,1.0282,0.0078
5.501,1.0282,0.0078
5.524,1.0282,0.0078
5.535,1.0282,0.0078
5.537,1.0282,0.0078
