# type=slide_drags viewport=1280x720 start=517,419 end=769,413 mousedown_t=1.169
t,rx,ry
0,0.0081,0.1701
0.017,0.0041,0.1418
0.033,0.0041,0.1337
0.05,0,0.1215
0.066,-0.0041,0.1094
0.082,-0.0041,0.1053
0.099,-0.0041,0.1053
0.176,-0.0041,0.1053
0.184,-0.0081,0.1134
0.201,-0.0081,0.1215
0.216,-0.0122,0.1418
0.233,-0.0203,0.1701
0.25,-0.0243,0.1864
0.266,-0.0284,0.1945
0.283,-0.0324,0.1985
0.299,-0.0324,0.1985
0.317,-0.0365,0.1945
0.332,-0.0446,0.1701
0.35,-0.0527,0.1215
0.367,-0.0567,0.0729
0.384,-0.0608,0.0284
0.402,-0.0608,0.0162
0.417,-0.0648,0.0041
0.433,-0.0648,0
0.45,-0.0729,-0.0041
0.466,-0.081,-0.0041
0.482,-0.0973,-0.0081
0.499,-0.1175,-0.0162
0.516,-0.1297,-0.0203
0.532,-0.1499,-0.0203
0.549,-0.1621,-0.0243
0.566,-0.1783,-0.0243
0.583,-0.1905,-0.0243
0.599,-0.1986,-0.0243
0.617,-0.1986,-0.0243
0.633,-0.2026,-0.0243
0.65,-0.2026,-0.0243
0.67,-0.2026,-0.0284
0.682,-0.2026,-0.0324
0.699,-0.1905,-0.0324
0.717,-0.1823,-0.0405
0.732,-0.1661,-0.0405
0.749,-0.1418,-0.0405
0.767,-0.1216,-0.0405
0.783,-0.0973,-0.0284
0.8,-0.0648,-0.0162
0.816,-0.0446,-0.0081
0.833,-0.0203,0
0.85,-0.0122,0.0041
0.866,-0.0041,0.0081
0.883,-0.0041,0.0081
1.021,-0.0041,0.0081
1.023,-0.0041,0.0081
1.035,-0.0041,0.0081
1.053,0,0.0041
1.067,0,0.0041
1.083,0,0.0041
1.112,0,0
1.169,0,0
1.518,0,0
1.536,0.0041,0
1.55,0.0041,0
1.567,0.0041,0
1.586,0.0041,0
1.6,0.0081,0
1.701,0.0081,0
1.734,0.0081,0
1.761,0.0122,0
1.767,0.0122,0
1.784,0.0122,0
1.817,0.0162,0
2.184,0.0162,0.0041
2.218,0.0162,0.0041
2.24,0.0203,0.0041
2.251,0.0203,0.0041
2.268,0.0243,0.0041
2.285,0.0243,0.0041
2.301,0.0284,0.0041
2.318,0.0284,0.0041
2.352,0.0324,0.0041
2.603,0.0324,0.0041
2.62,0.0365,0.0041
2.634,0.0405,0.0041
2.652,0.0446,0.0041
2.675,0.0527,0.0041
2.685,0.0608,0.0041
2.7,0.0689,0.0041
2.719,0.0729,0.0041
2.734,0.081,0.0041
2.75,0.081,0.0041
2.767,0.0851,0.0041
2.985,0.0851,0.0041
3.003,0.0891,0.0041
3.018,0.0891,0.0041
3.036,0.0932,0.0041
3.058,0.0973,0.0041
3.067,0.1054,0.0041
3.083,0.1094,0.0041
3.1,0.1175,0
3.117,0.1256,0
3.134,0.1297,0
3.151,0.1337,0
3.168,0.1378,0
3.201,0.1378,0
3.251,0.1378,0
3.284,0.1418,0
3.301,0.1418,0
3.319,0.1418,0
3.336,0.1418,0
3.351,0.1459,0
3.367,0.1459,0
3.385,0.1499,0
3.403,0.158,-0.0041
3.417,0.1661,-0.0041
3.435,0.1702,-0.0041
3.45,0.1783,-0.0041
3.468,0.1823,-0.0041
3.484,0.1823,-0.0041
3.501,0.1864,-0.0041
3.518,0.1864,-0.0041
3.535,0.1905,-0.0081
3.584,0.1905,-0.0081
3.602,0.1905,-0.0081
3.618,0.1905,-0.0081
3.635,0.1945,-0.0081
3.652,0.1986,-0.0081
3.668,0.2107,-0.0081
3.684,0.2269,-0.0122
3.701,0.2431,-0.0122
3.717,0.2634,-0.0122
3.734,0.2877,-0.0162
3.753,0.308,-0.0162
3.768,0.3201,-0.0162
3.784,0.3282,-0.0203
3.801,0.3363,-0.0203
3.819,0.3363,-0.0203
3.985,0.3404,-0.0203
4.004,0.3444,-0.0203
4.017,0.3485,-0.0203
4.04,0.3566,-0.0203
4.051,0.3647,-0.0203
4.068,0.3728,-0.0203
4.085,0.385,-0.0203
4.1,0.389,-0.0203
4.119,0.3931,-0.0203
4.135,0.3931,-0.0203
4.151,0.3971,-0.0203
4.218,0.3971,-0.0203
4.236,0.3971,-0.0203
4.251,0.4012,-0.0203
4.269,0.4052,-0.0203
4.285,0.4133,-0.0203
4.302,0.4295,-0.0203
4.318,0.4538,-0.0203
4.335,0.4822,-0.0243
4.352,0.5106,-0.0243
4.367,0.5389,-0.0243
4.384,0.5673,-0.0243
4.403,0.5916,-0.0243
4.417,0.6078,-0.0243
4.434,0.6281,-0.0243
4.451,0.6443,-0.0243
4.468,0.6565,-0.0243
4.484,0.6686,-0.0243
4.5,0.6767,-0.0243
4.517,0.6889,-0.0243
4.534,0.697,-0.0243
4.553,0.7051,-0.0203
4.571,0.7091,-0.0203
4.584,0.7172,-0.0203
4.6,0.7213,-0.0203
4.617,0.7294,-0.0203
4.634,0.7335,-0.0203
4.651,0.7416,-0.0203
4.667,0.7497,-0.0162
4.684,0.7578,-0.0162
4.7,0.7618,-0.0162
4.717,0.7659,-0.0162
4.734,0.7699,-0.0162
4.752,0.774,-0.0162
4.767,0.778,-0.0162
4.787,0.7821,-0.0162
4.802,0.7821,-0.0162
4.819,0.7861,-0.0162
4.836,0.7861,-0.0162
4.852,0.7902,-0.0122
4.868,0.7942,-0.0122
4.885,0.7983,-0.0122
4.901,0.8023,-0.0122
4.917,0.8104,-0.0122
4.934,0.8185,-0.0122
4.952,0.8226,-0.0081
4.967,0.8307,-0.0081
4.984,0.8348,-0.0081
5.001,0.8388,-0.0081
5.017,0.8429,-0.0081
5.034,0.8429,-0.0041
