# type=slide_drags viewport=1280x720 start=510,415 end=769,413 mousedown_t=1.569
t,rx,ry
0,0.1379,0.0985
0.017,0.0788,0.0867
0.036,0.0236,0.0748
0.051,-0.0709,0.063
0.067,-0.1182,0.0591
0.084,-0.1419,0.0591
0.101,-0.1616,0.0591
0.118,-0.1655,0.0591
0.369,-0.1616,0.0591
0.375,-0.1576,0.0591
0.387,-0.1458,0.0552
0.405,-0.134,0.0552
0.418,-0.1222,0.0552
0.436,-0.0946,0.0552
0.451,-0.0867,0.0591
0.468,-0.0788,0.063
0.487,-0.0709,0.063
0.502,-0.067,0.063
0.519,-0.0591,0.063
0.534,-0.0473,0.063
0.552,-0.0394,0.0552
0.568,-0.0315,0.0512
0.585,-0.0197,0.0473
0.602,-0.0158,0.0433
0.62,-0.0118,0.0394
0.634,-0.0079,0.0355
0.651,-0.0079,0.0355
0.668,-0.0079,0.0315
0.687,-0.0079,0.0315
0.703,-0.0079,0.0276
0.724,-0.0079,0.0236
0.736,-0.0079,0.0236
0.751,-0.0079,0.0197
0.768,-0.0039,0.0197
0.784,-0.0039,0.0158
0.855,-0.0039,0.0158
0.871,-0.0039,0.0158
0.884,-0.0039,0.0118
0.901,-0.0039,0.0118
0.918,-0.0039,0.0079
0.935,-0.0039,0.0039
0.952,-0.0039,0.0039
0.968,0,0.0039
0.985,0,0
1.001,0.0039,0
1.017,0.0039,0
1.033,0.0079,0
1.05,0.0118,0
1.067,0.0158,-0.0039
1.084,0.0158,-0.0039
1.1,0.0197,-0.0039
1.17,0.0197,-0.0039
1.176,0.0158,-0.0039
1.186,0.0158,-0.0039
1.203,0.0118,-0.0039
1.22,0.0079,-0.0039
1.234,0.0039,-0.0039
1.253,0.0039,-0.0039
1.407,0.0039,-0.0039
1.436,0,-0.0039
1.439,0,-0.0039
1.454,0,0
1.479,0,0
1.569,0,0
1.985,0,0
2.002,0,0
2.018,0,0
2.048,0.0039,0
2.069,0.0039,0
2.085,0.0079,0
2.102,0.0118,0
2.12,0.0118,0
2.153,0.0158,0
2.201,0.0158,0
2.285,0.0158,0
2.302,0.0197,0
2.318,0.0197,0
2.34,0.0197,0
2.353,0.0236,0
2.369,0.0276,0
2.385,0.0276,0
2.403,0.0355,0
2.419,0.0394,0
2.435,0.0433,0
2.453,0.0473,0
2.468,0.0512,0
2.486,0.0552,0
2.502,0.0591,0
2.519,0.0591,0
2.551,0.063,0
2.67,0.063,0
2.688,0.063,0
2.701,0.067,0
2.719,0.0749,0
2.742,0.0827,0
2.752,0.0946,0
2.768,0.1064,0
2.785,0.1182,0
2.802,0.134,0
2.818,0.1419,0
2.835,0.1537,0
2.852,0.1616,0
2.868,0.1655,-0.0039
2.885,0.1655,-0.0039
2.902,0.1694,-0.0039
2.935,0.1694,-0.0039
3.002,0.1694,-0.0039
3.02,0.1734,-0.0039
3.035,0.1734,-0.0039
3.051,0.1773,-0.0039
3.074,0.1852,-0.0039
3.085,0.1931,-0.0039
3.103,0.2049,-0.0039
3.118,0.2207,-0.0079
3.136,0.2325,-0.0079
3.152,0.2482,-0.0079
3.168,0.2601,-0.0118
3.185,0.2719,-0.0118
3.201,0.2837,-0.0118
3.218,0.2916,-0.0158
3.235,0.2955,-0.0158
3.252,0.2995,-0.0158
3.269,0.2995,-0.0158
3.286,0.3034,-0.0158
3.303,0.3034,-0.0158
3.32,0.3074,-0.0158
3.337,0.3074,-0.0158
3.354,0.3113,-0.0197
3.371,0.3231,-0.0197
3.387,0.3389,-0.0197
3.406,0.3586,-0.0197
3.419,0.3822,-0.0197
3.436,0.4137,-0.0197
3.452,0.4413,-0.0197
3.469,0.465,-0.0197
3.485,0.4926,-0.0197
3.502,0.5162,-0.0197
3.519,0.5359,-0.0197
3.535,0.5477,-0.0197
3.552,0.5556,-0.0197
3.569,0.5556,-0.0197
3.585,0.5595,-0.0197
3.786,0.5595,-0.0197
3.803,0.5635,-0.0197
3.819,0.5792,-0.0197
3.837,0.6029,-0.0197
3.861,0.6226,-0.0197
3.87,0.6423,-0.0197
3.887,0.6659,-0.0197
3.903,0.6856,-0.0236
3.92,0.7014,-0.0236
3.937,0.7093,-0.0236
3.954,0.7172,-0.0276
3.969,0.7211,-0.0276
3.985,0.725,-0.0276
4.002,0.725,-0.0276
4.037,0.725,-0.0276
4.053,0.729,-0.0276
4.069,0.729,-0.0276
4.087,0.7329,-0.0276
4.103,0.7329,-0.0276
4.119,0.7369,-0.0276
4.136,0.7408,-0.0276
4.152,0.7487,-0.0276
4.168,0.7566,-0.0276
4.19,0.7644,-0.0276
4.205,0.7723,-0.0276
4.224,0.7841,-0.0276
4.237,0.792,-0.0236
4.254,0.7999,-0.0236
4.27,0.8038,-0.0236
4.286,0.8078,-0.0236
4.303,0.8117,-0.0236
4.321,0.8157,-0.0236
4.337,0.8196,-0.0197
4.354,0.8236,-0.0197
4.37,0.8275,-0.0197
4.387,0.8354,-0.0197
4.403,0.8433,-0.0158
4.419,0.8511,-0.0158
4.436,0.859,-0.0158
4.453,0.8669,-0.0118
4.47,0.8708,-0.0118
4.487,0.8787,-0.0118
4.502,0.8827,-0.0118
4.518,0.8866,-0.0118
4.538,0.8945,-0.0118
4.555,0.8984,-0.0118
4.571,0.9024,-0.0118
4.587,0.9063,-0.0118
4.604,0.9063,-0.0118
4.621,0.9102,-0.0118
4.636,0.9142,-0.0118
4.652,0.9142,-0.0118
4.67,0.9181,-0.0118
4.687,0.9181,-0.0118
4.704,0.9221,-0.0118
4.719,0.9221,-0.0118
4.737,0.926,-0.0118
4.754,0.926,-0.0118
4.77,0.9299,-0.0079
4.787,0.9299,-0.0079
4.806,0.9339,-0.0079
4.819,0.9378,-0.0079
4.835,0.9378,-0.0079
4.853,0.9418,-0.0079
4.869,0.9457,-0.0079
4.887,0.9457,-0.0079
4.903,0.9496,-0.0079
4.92,0.9536,-0.0079
4.936,0.9575,-0.0079
4.953,0.9654,-0.0079
4.97,0.9693,-0.0079
4.987,0.9772,-0.0079
5.003,0.9812,-0.0079
5.02,0.9851,-0.0079
5.037,0.989,-0.0079
5.052,0.993,-0.0079
5.07,0.9969,-0.0079
5.085,0.9969,-0.0079
5.103,1.0009,-0.0079
5.12,1.0009,-0.0079
5.136,1.0048,-0.0079
5.153,1.0048,-0.0079
5.169,1.0088,-0.0079
5.186,1.0088,-0.0079
5.203,1.0127,-0.0079
5.22,1.0166,-0.0079
5.236,1.0206,-0.0079
5.253,1.0206,-0.0079
5.27,1.0245,-0.0079
5.304,1.0245,-0.0039
5.87,1.0245,-0.0039
