# type=slide_drags viewport=1280x720 start=513,414 end=769,413 mousedown_t=1.786
t,rx,ry
4.684,0.9132,0.0199
4.701,0.9211,0.0199
4.719,0.9291,0.0159
4.735,0.9411,0.0159
4.75,0.949,0.0159
4.768,0.957,0.012
4.784,0.965,0.012
4.801,0.973,0.012
4.817,0.977,0.012
4.835,0.977,0.012
4.851,0.9809,0.012
4.917,0.9809,0.012
4.967,0.9809,0.012
5.001,0.9809,0.012
5.051,0.9849,0.012
5.117,0.9849,0.012
5.138,0.9849,0.012
5.15,0.9889,0.012
5.183,0.9889,0.012
5.201,0.9929,0.012
5.217,0.9969,0.012
5.235,0.9969,0.012
5.252,1.0009,0.012
5.268,1.0049,0.012
5.334,1.0049,0.012
5.384,1.0049,0.012
5.402,1.0089,0.012
5.736,1.0089,0.012
