# type=slide_drags viewport=1280x720 start=512,415 end=769,413 mousedown_t=2.101
t,rx,ry
0,-0.0755,0.1668
0.015,-0.0675,0.1469
0.036,-0.0635,0.131
0.049,-0.0596,0.1191
0.073,-0.0556,0.1072
0.083,-0.0516,0.0993
0.1,-0.0477,0.0953
0.115,-0.0477,0.0913
0.131,-0.0437,0.0874
0.148,-0.0437,0.0834
0.165,-0.0397,0.0794
0.182,-0.0397,0.0754
0.198,-0.0397,0.0715
0.215,-0.0357,0.0675
0.233,-0.0357,0.0635
0.248,-0.0318,0.0596
0.264,-0.0278,0.0516
0.281,-0.0278,0.0516
0.301,-0.0278,0.0516
0.482,-0.0278,0.0476
0.485,-0.0278,0.0476
0.499,-0.0238,0.0476
0.52,-0.0238,0.0476
0.531,-0.0238,0.0437
0.548,-0.0199,0.0437
0.564,-0.0199,0.0437
0.581,-0.0199,0.0437
0.598,-0.0199,0.0397
0.615,-0.0199,0.0397
0.631,-0.0159,0.0357
0.648,-0.0159,0.0357
0.664,-0.0159,0.0318
0.682,-0.0159,0.0318
0.699,-0.0159,0.0318
0.715,-0.0159,0.0278
0.731,-0.0119,0.0278
0.748,-0.0119,0.0238
0.766,-0.0119,0.0199
0.781,-0.0119,0.0199
0.798,-0.0119,0.0159
0.815,-0.0119,0.0159
0.832,-0.0119,0.0159
0.848,-0.0119,0.0119
0.864,-0.0119,0.0119
0.882,-0.0119,0.0119
0.899,-0.0119,0.0079
1.142,-0.0119,0.0079
1.157,-0.0119,0.004
1.169,-0.0119,0.004
1.189,-0.0079,0.004
1.201,-0.0079,0
1.216,-0.0079,0
1.501,-0.0079,0
1.509,-0.0079,0
1.525,-0.004,0
1.54,-0.004,0
1.556,-0.004,0
1.572,-0.004,0
1.587,0,0
1.604,0,0
1.62,0,0
1.635,0,0
1.648,0,0
2.101,0,0
2.466,0.004,0
2.5,0.004,0
2.532,0.004,0
2.599,0.004,0
2.649,0.004,0
2.682,0.0079,0
2.715,0.0079,0
2.749,0.0079,0
2.767,0.0079,0
2.783,0.0119,0
2.799,0.0119,0
2.815,0.0119,0
2.832,0.0159,0
2.849,0.0159,0
2.866,0.0199,0
2.882,0.0199,0
2.899,0.0238,0
2.935,0.0238,0
2.966,0.0278,0
2.982,0.0278,0
3.015,0.0278,0
3.032,0.0278,0
3.049,0.0318,0.004
3.066,0.0318,0.004
3.083,0.0318,0.004
3.1,0.0357,0.004
3.116,0.0397,0.004
3.132,0.0397,0.004
3.151,0.0437,0.004
3.167,0.0437,0.004
3.184,0.0477,0.004
3.199,0.0516,0.004
3.215,0.0556,0.004
3.232,0.0596,0.0079
3.249,0.0635,0.0079
3.266,0.0675,0.0079
3.282,0.0715,0.0079
3.3,0.0755,0.0079
3.317,0.0794,0.0079
3.333,0.0834,0.0079
3.349,0.0874,0.0119
3.366,0.0913,0.0119
3.383,0.0953,0.0119
3.399,0.0993,0.0119
3.415,0.1033,0.0119
3.432,0.1072,0.0119
3.45,0.1072,0.0119
3.466,0.1112,0.0119
3.483,0.1152,0.0119
3.499,0.1152,0.0119
3.517,0.1192,0.0119
3.532,0.1231,0.0119
3.548,0.1231,0.0119
3.566,0.1271,0.0119
3.582,0.1271,0.0119
3.599,0.1311,0.0119
3.616,0.135,0.0119
3.634,0.139,0.0119
3.649,0.147,0.0119
3.665,0.1509,0.0119
3.683,0.1589,0.0119
3.7,0.1708,0.0119
3.716,0.1827,0.0119
3.733,0.1946,0.0119
3.751,0.2065,0.0119
3.767,0.2224,0.0119
3.782,0.2343,0.0119
3.799,0.2462,0.0119
3.815,0.2582,0.0119
3.832,0.2661,0.0119
3.849,0.274,0.0119
3.865,0.278,0.0119
3.882,0.282,0.0119
3.899,0.286,0.0119
3.916,0.2899,0.0119
3.933,0.2939,0.0119
3.951,0.2939,0.0119
3.968,0.2979,0.0119
3.982,0.3019,0.0159
3.999,0.3058,0.0159
4.016,0.3058,0.0159
4.032,0.3098,0.0159
4.049,0.3138,0.0159
4.066,0.3138,0.0159
4.085,0.3177,0.0159
4.099,0.3177,0.0159
4.116,0.3217,0.0159
4.15,0.3217,0.0159
4.166,0.3257,0.0159
4.183,0.3257,0.0159
4.199,0.3297,0.0159
4.217,0.3297,0.0159
4.233,0.3336,0.0159
4.249,0.3376,0.0159
4.267,0.3416,0.0159
4.283,0.3535,0.0159
4.298,0.3614,0.0159
4.315,0.3733,0.0159
4.334,0.3853,0.0159
4.35,0.3972,0.0159
4.365,0.4051,0.0159
4.383,0.417,0.0159
4.399,0.425,0.0159
4.418,0.4289,0.0159
4.439,0.4369,0.0159
4.449,0.4409,0.0159
4.466,0.4488,0.0159
4.483,0.4528,0.0159
4.5,0.4567,0.0159
4.515,0.4607,0.0159
4.533,0.4647,0.0159
4.55,0.4687,0.0199
4.567,0.4766,0.0199
4.583,0.4806,0.0199
4.599,0.4846,0.0199
4.616,0.4925,0.0199
4.634,0.5004,0.0199
4.65,0.5084,0.0199
4.668,0.5163,0.0199
4.683,0.5203,0.0199
4.699,0.5322,0.0199
4.716,0.5402,0.0199
4.733,0.5481,0.0199
4.75,0.5521,0.0199
4.766,0.56,0.0159
4.783,0.564,0.0159
4.799,0.568,0.0159
4.837,0.5719,0.0159
4.838,0.5759,0.0119
4.85,0.5759,0.0119
4.865,0.5799,0.0119
4.883,0.5799,0.0119
4.899,0.5838,0.0119
4.916,0.5838,0.0119
4.933,0.5878,0.0119
4.949,0.5878,0.0119
4.968,0.5918,0.0119
4.984,0.5958,0.0119
5.001,0.6037,0.0119
5.018,0.6116,0.0119
5.033,0.6236,0.0119
5.05,0.6355,0.0119
5.065,0.6434,0.0119
5.082,0.6553,0.0119
5.1,0.6673,0.0119
5.116,0.6752,0.0079
5.132,0.6792,0.0079
5.149,0.6831,0.0079
5.166,0.6871,0.0079
5.184,0.6871,0.0079
5.199,0.6911,0.004
5.216,0.6911,0.004
5.235,0.6911,0.004
5.25,0.6911,0.004
5.267,0.6951,0.004
5.283,0.6951,0.004
5.301,0.699,0.004
5.318,0.703,0.004
5.335,0.707,0
5.351,0.7149,0
5.366,0.7229,0
5.382,0.7308,0
5.399,0.7387,0
5.418,0.7467,0
5.435,0.7507,0
5.45,0.7586,-0.004
5.468,0.7626,-0.004
5.483,0.7665,-0.004
5.5,0.7705,-0.004
5.518,0.7745,-0.004
5.534,0.7824,-0.004
5.551,0.7904,-0.004
5.567,0.7983,-0.004
5.585,0.8102,-0.004
5.601,0.8221,-0.004
5.618,0.8341,-0.004
5.634,0.846,-0.0079
5.651,0.8579,-0.0079
5.667,0.8698,-0.0079
5.689,0.8817,-0.0079
5.699,0.8936,-0.0079
5.716,0.9016,-0.0079
5.733,0.9095,-0.0079
5.749,0.9135,-0.0079
5.766,0.9175,-0.0079
5.784,0.9214,-0.0079
5.801,0.9214,-0.0079
5.817,0.9214,-0.0079
5.85,0.9254,-0.0079
5.883,0.9254,-0.0079
5.901,0.9254,-0.0079
5.916,0.9254,-0.0079
5.934,0.9294,-0.0079
5.95,0.9294,-0.0079
5.967,0.9334,-0.0079
5.983,0.9373,-0.0079
5.999,0.9413,-0.0079
6.016,0.9453,-0.0079
6.034,0.9492,-0.0079
6.05,0.9532,-0.0079
6.067,0.9572,-0.004
6.084,0.9572,-0.004
6.1,0.9612,-0.004
6.117,0.9612,-0.004
6.133,0.9651,-0.004
6.15,0.9651,-0.004
6.167,0.9691,-0.004
6.185,0.9691,-0.004
6.199,0.9731,-0.004
6.217,0.9731,-0.004
6.233,0.977,-0.004
6.25,0.977,-0.004
6.266,0.981,0
6.284,0.981,0
6.3,0.985,0
6.317,0.985,0
6.333,0.989,0
6.35,0.989,0
6.365,0.989,0
6.383,0.989,0
6.401,0.9929,0
6.416,0.9929,0
6.434,0.9929,0
6.45,0.9969,0
6.499,0.9969,0.004
6.55,0.9969,0.004
6.583,0.9969,0.004
6.601,0.9969,0.004
6.65,1.0009,0.004
6.668,1.0009,0.004
6.701,1.0009,0.004
6.717,1.0009,0.004
6.752,1.0009,0.004
6.8,1.0048,0.004
6.833,1.0048,0.004
6.883,1.0048,0.004
7.349,1.0048,0.004
