# type=slide_drags viewport=1280x720 start=510,414 end=769,413 mousedown_t=2.336
t,rx,ry
0,0.1931,-0.0276
0.016,0.1891,-0.0276
0.033,0.1891,-0.0315
0.05,0.1891,-0.0315
0.125,0.1891,-0.0315
0.153,0.1852,-0.0315
0.156,0.1852,-0.0315
0.168,0.1852,-0.0315
0.185,0.1852,-0.0315
0.2,0.1813,-0.0315
0.217,0.1734,-0.0355
0.233,0.1694,-0.0355
0.25,0.1616,-0.0394
0.266,0.1497,-0.0394
0.285,0.1379,-0.0394
0.3,0.1222,-0.0394
0.316,0.1143,-0.0394
0.333,0.1064,-0.0394
0.35,0.1025,-0.0394
0.367,0.0985,-0.0394
0.383,0.0985,-0.0355
0.399,0.0946,-0.0355
0.417,0.0946,-0.0315
0.435,0.0906,-0.0315
0.451,0.0906,-0.0276
0.468,0.0906,-0.0276
0.492,0.0906,-0.0276
0.503,0.0906,-0.0276
0.517,0.0867,-0.0236
0.535,0.0867,-0.0236
0.551,0.0827,-0.0158
0.568,0.0788,-0.0158
0.583,0.0788,-0.0118
0.6,0.0749,-0.0118
0.617,0.0749,-0.0118
0.633,0.0709,-0.0079
0.651,0.0709,-0.0079
0.666,0.067,-0.0079
0.684,0.067,-0.0079
0.702,0.063,-0.0079
0.717,0.0591,-0.0039
0.733,0.0512,0
0.75,0.0512,0
0.768,0.0473,0.0039
0.783,0.0433,0.0079
0.801,0.0394,0.0118
0.818,0.0394,0.0118
0.835,0.0355,0.0118
0.85,0.0355,0.0118
0.868,0.0355,0.0158
0.883,0.0355,0.0197
0.899,0.0355,0.0197
0.918,0.0315,0.0236
0.933,0.0315,0.0236
0.95,0.0315,0.0276
0.967,0.0315,0.0276
0.988,0.0315,0.0276
1.011,0.0276,0.0276
1.027,0.0276,0.0276
1.035,0.0276,0.0276
1.051,0.0276,0.0276
1.067,0.0236,0.0276
1.084,0.0197,0.0276
1.101,0.0158,0.0276
1.118,0.0118,0.0276
1.134,0.0079,0.0276
1.152,0.0039,0.0236
1.166,0.0039,0.0236
1.183,0,0.0236
1.199,0,0.0236
1.228,0,0.0236
1.254,0,0.0236
1.404,0,0.0197
1.412,0,0.0197
1.425,0,0.0158
1.435,0,0.0158
1.464,0,0.0079
1.466,-0.0039,0
1.483,-0.0079,-0.0079
1.499,-0.0118,-0.0118
1.517,-0.0118,-0.0158
1.534,-0.0158,-0.0158
1.551,-0.0197,-0.0197
1.566,-0.0197,-0.0197
1.584,-0.0197,-0.0197
1.644,-0.0197,-0.0197
1.683,-0.0197,-0.0197
1.723,-0.0236,-0.0197
1.739,-0.0236,-0.0197
1.755,-0.0236,-0.0197
1.771,-0.0236,-0.0197
1.784,-0.0236,-0.0197
1.8,-0.0276,-0.0197
1.817,-0.0276,-0.0158
1.835,-0.0276,-0.0158
1.852,-0.0276,-0.0158
1.87,-0.0276,-0.0118
2.012,-0.0276,-0.0118
2.019,-0.0276,-0.0118
2.036,-0.0276,-0.0118
2.053,-0.0236,-0.0118
2.074,-0.0197,-0.0118
2.085,-0.0158,-0.0079
2.101,-0.0118,-0.0079
2.118,-0.0079,-0.0039
2.132,-0.0039,-0.0039
2.149,-0.0039,0
2.166,0,0
2.184,0,0
2.201,0,0
2.217,0,0
2.336,0,0
2.568,0,0
2.593,0.0039,0
2.601,0.0079,0
2.625,0.0158,0
2.636,0.0276,0
2.652,0.0394,0
2.67,0.0473,0
2.687,0.0512,0
2.702,0.0512,0
2.717,0.0552,0
2.801,0.0552,0
2.82,0.0552,0
2.834,0.0591,0
2.859,0.0591,0
2.87,0.063,0
2.885,0.0709,0.0039
2.901,0.0749,0.0039
2.918,0.0749,0.0039
2.934,0.0788,0.0039
2.968,0.0788,0.0039
2.984,0.0788,0.0039
3.001,0.0827,0.0039
3.02,0.0867,0.0039
3.035,0.0906,0.0039
3.053,0.0946,0.0039
3.069,0.1025,0.0039
3.085,0.1103,0.0039
3.102,0.1143,0.0039
3.117,0.1222,0.0039
3.135,0.134,0.0039
3.15,0.1419,0.0039
3.168,0.1458,0.0039
3.184,0.1497,0.0039
3.201,0.1537,0.0039
3.217,0.1576,0.0039
3.234,0.1576,0.0039
3.25,0.1616,0.0039
3.267,0.1616,0.0039
3.286,0.1655,0.0039
3.302,0.1655,0.0039
3.32,0.1694,0.0039
3.334,0.1773,0.0039
3.351,0.1813,0.0039
3.367,0.1852,0.0039
3.384,0.1931,0.0039
3.401,0.201,0.0039
3.417,0.2049,0.0039
3.435,0.2128,0.0039
3.451,0.2207,0.0039
3.468,0.2285,0.0039
3.486,0.2364,0.0039
3.501,0.2443,0.0039
3.518,0.2482,0.0039
3.534,0.2522,0.0039
3.552,0.2522,0.0039
3.568,0.2561,0.0039
3.585,0.2561,0.0039
3.601,0.2561,0.0039
3.617,0.2601,0.0039
