# type=grids viewport=1280x720 start=734,367 end=657,248 direction=grid_hop
t,rx,ry
0,0,0
0.903,-0.0072,0
0.958,-0.0072,0
0.965,-0.0072,-0.0072
0.982,-0.0144,-0.0216
0.999,-0.0361,-0.0577
1.014,-0.0793,-0.1082
1.033,-0.1298,-0.1803
1.048,-0.1947,-0.2668
1.064,-0.2524,-0.3461
1.08,-0.3173,-0.4326
1.096,-0.4039,-0.548
1.113,-0.4399,-0.5985
1.13,-0.4688,-0.6345
1.147,-0.4904,-0.6561
1.164,-0.4976,-0.6633
1.18,-0.4976,-0.6706
1.197,-0.5049,-0.6706
1.389,-0.5049,-0.6706
1.399,-0.5121,-0.6706
1.413,-0.5193,-0.6706
1.433,-0.5337,-0.6706
1.448,-0.5481,-0.6778
1.463,-0.577,-0.6922
1.48,-0.5986,-0.7066
1.497,-0.6203,-0.7138
1.513,-0.6347,-0.721
1.53,-0.6563,-0.7282
1.547,-0.6635,-0.7355
1.564,-0.6779,-0.7427
1.58,-0.6852,-0.7427
1.597,-0.6924,-0.7499
1.614,-0.6924,-0.7499
1.756,-0.6924,-0.7499
1.773,-0.6996,-0.7499
1.781,-0.6996,-0.7499
1.802,-0.6996,-0.7499
1.816,-0.714,-0.7499
1.831,-0.714,-0.7499
1.847,-0.7284,-0.7499
1.863,-0.7284,-0.7499
1.88,-0.7284,-0.7499
1.972,-0.7284,-0.7499
1.981,-0.7284,-0.7427
1.997,-0.7356,-0.7427
2.016,-0.7356,-0.7427
2.033,-0.7429,-0.7282
2.048,-0.7573,-0.721
2.063,-0.7645,-0.7138
2.08,-0.7717,-0.7066
2.097,-0.7789,-0.6994
2.113,-0.7789,-0.6994
2.131,-0.7789,-0.6994
2.363,-0.7789,-0.6994
2.372,-0.7789,-0.6994
2.384,-0.7789,-0.6994
2.4,-0.7717,-0.6994
2.413,-0.7717,-0.6994
2.43,-0.7501,-0.7066
2.447,-0.7429,-0.7066
2.463,-0.7212,-0.7138
2.48,-0.7068,-0.7282
2.498,-0.6852,-0.7355
2.513,-0.6635,-0.7499
2.532,-0.6491,-0.7571
2.548,-0.6419,-0.7643
2.564,-0.6347,-0.7643
2.581,-0.6275,-0.7715
2.597,-0.6275,-0.7715
2.802,-0.6275,-0.7715
2.814,-0.6203,-0.7715
2.818,-0.6203,-0.7715
2.83,-0.613,-0.7787
2.847,-0.6058,-0.7859
2.865,-0.5914,-0.7931
2.88,-0.577,-0.8003
2.898,-0.5626,-0.8148
2.914,-0.5553,-0.822
2.93,-0.5481,-0.8292
2.947,-0.5481,-0.8292
2.963,-0.5481,-0.8364
3.216,-0.5481,-0.8364
