# type=grids viewport=1280x720 start=759,253 end=544,249 direction=grid_hop
t,rx,ry
0,0,0
0.247,0,0
0.255,-0.0048,0
0.263,-0.0095,0
0.279,-0.0143,0
0.296,-0.0238,0
0.313,-0.0333,0
0.33,-0.0428,0
0.347,-0.0476,0
0.364,-0.0524,0
0.38,-0.0667,0
0.396,-0.0905,0
0.413,-0.1524,0
0.429,-0.2285,0
0.446,-0.3333,0
0.464,-0.4523,0
0.481,-0.5808,0
0.496,-0.7237,0
0.514,-0.7618,0
0.529,-0.8475,0
0.546,-0.8856,-0.0048
0.562,-0.9046,-0.0095
0.579,-0.9189,-0.0095
0.596,-0.9236,-0.0143
0.612,-0.9236,-0.0143
0.629,-0.9236,-0.0143
0.72,-0.9284,-0.0143
0.734,-0.9284,-0.0143
0.746,-0.9284,-0.0143
0.763,-0.9332,-0.0143
0.78,-0.9427,-0.0143
0.795,-0.957,-0.0143
0.812,-0.9808,-0.0095
0.829,-0.9998,-0.0095
0.848,-1.0236,-0.0048
0.862,-1.0474,-0.0048
0.882,-1.0712,-0.0048
0.897,-1.0903,-0.0048
0.912,-1.1093,0
0.929,-1.1236,0
0.946,-1.1379,0
0.962,-1.1474,0
0.979,-1.1569,0
0.996,-1.1665,0
1.013,-1.1665,0
1.029,-1.1712,0
1.047,-1.1712,0.0048
1.102,-1.1712,0.0048
1.114,-1.1712,0.0048
1.117,-1.1712,0.0095
1.131,-1.1712,0.0143
1.148,-1.1617,0.0286
1.163,-1.1522,0.0524
1.179,-1.1426,0.0762
1.195,-1.1331,0.1
1.215,-1.1236,0.119
1.231,-1.1141,0.1333
1.246,-1.1141,0.1428
1.264,-1.1093,0.1428
1.28,-1.1093,0.1428
1.296,-1.1093,0.1428
1.349,-1.1046,0.1428
1.357,-1.1046,0.1428
1.364,-1.1046,0.1428
1.379,-1.0998,0.1428
1.396,-1.0998,0.1428
1.413,-1.0903,0.1428
1.43,-1.0855,0.1428
1.446,-1.076,0.1428
1.463,-1.0665,0.138
1.482,-1.0474,0.1333
1.498,-1.0331,0.1285
1.514,-1.0236,0.1285
1.529,-1.0141,0.1285
1.546,-1.0093,0.1238
1.563,-1.0046,0.1238
1.581,-0.9998,0.119
1.596,-0.9998,0.119
1.782,-0.9998,0.119
2.051,-0.9998,0.119
2.059,-0.9998,0.1095
2.067,-0.9998,0.1
2.08,-0.9998,0.0952
2.096,-0.9998,0.0666
2.113,-0.9998,0.0286
2.13,-0.9998,0.0143
2.148,-0.9998,-0.0048
2.163,-0.9998,-0.0143
2.181,-0.9998,-0.0143
2.196,-0.9998,-0.019
