# type=grids viewport=1280x720 start=645,466 end=548,367 direction=grid_hop
t,rx,ry
0,0,0
0.458,-0.0074,0
0.465,-0.0147,0
0.481,-0.0295,-0.0147
0.498,-0.0884,-0.0516
0.515,-0.1915,-0.1326
0.531,-0.2799,-0.2209
0.548,-0.3757,-0.3167
0.564,-0.4493,-0.3903
0.581,-0.5672,-0.5229
0.597,-0.5967,-0.5597
0.614,-0.6335,-0.6039
0.631,-0.6482,-0.6186
0.647,-0.6556,-0.6333
0.664,-0.663,-0.6407
0.682,-0.663,-0.6481
0.698,-0.663,-0.6481
0.732,-0.663,-0.6481
0.737,-0.6703,-0.6481
0.748,-0.6703,-0.6554
0.764,-0.6851,-0.6628
0.782,-0.6998,-0.6775
0.797,-0.7145,-0.6922
0.815,-0.7219,-0.6996
0.83,-0.7366,-0.707
0.849,-0.744,-0.7143
0.864,-0.7514,-0.7217
0.881,-0.7587,-0.7217
0.897,-0.7661,-0.7291
0.914,-0.7735,-0.7364
0.931,-0.7808,-0.7364
0.947,-0.7882,-0.7438
0.964,-0.7956,-0.7512
0.981,-0.8029,-0.7512
0.997,-0.8103,-0.7585
1.014,-0.8177,-0.7659
1.031,-0.825,-0.7659
1.047,-0.825,-0.7733
1.064,-0.8324,-0.7733
1.085,-0.8324,-0.7733
1.105,-0.8324,-0.7733
1.149,-0.8324,-0.7733
1.208,-0.8324,-0.7733
1.225,-0.8398,-0.7733
1.233,-0.8398,-0.7733
1.248,-0.8398,-0.7733
1.265,-0.8471,-0.7806
1.281,-0.8545,-0.7806
1.298,-0.8545,-0.7806
1.315,-0.8619,-0.7806
1.331,-0.8619,-0.788
1.347,-0.8619,-0.788
1.466,-0.8692,-0.788
1.473,-0.8692,-0.7806
1.483,-0.8692,-0.7806
1.499,-0.8766,-0.7733
1.514,-0.8766,-0.7733
1.531,-0.8766,-0.7659
1.548,-0.884,-0.7585
1.565,-0.884,-0.7585
1.58,-0.884,-0.7512
1.599,-0.8913,-0.7512
1.615,-0.8913,-0.7438
1.824,-0.8913,-0.7438
1.85,-0.8913,-0.7438
1.866,-0.884,-0.7438
1.881,-0.884,-0.7438
1.898,-0.884,-0.7438
1.914,-0.8766,-0.7438
1.932,-0.8692,-0.7364
1.947,-0.8545,-0.7364
1.965,-0.8398,-0.7291
1.982,-0.825,-0.7217
1.997,-0.8103,-0.7217
2.015,-0.8103,-0.7217
2.031,-0.8029,-0.7143
2.048,-0.8029,-0.7143
2.064,-0.8029,-0.7143
2.081,-0.8029,-0.7143
2.102,-0.8029,-0.7143
2.133,-0.8029,-0.7143
2.382,-0.7956,-0.7143
2.39,-0.7882,-0.7143
2.399,-0.7882,-0.7143
2.415,-0.7735,-0.7143
2.431,-0.7661,-0.7143
2.448,-0.7514,-0.7143
2.464,-0.744,-0.7143
2.481,-0.7293,-0.7143
2.497,-0.7219,-0.7143
2.514,-0.7219,-0.7143
2.531,-0.7219,-0.7143
2.547,-0.7145,-0.7143
2.585,-0.7145,-0.7143
2.59,-0.7145,-0.7143
2.6,-0.7145,-0.7143
2.615,-0.7072,-0.7143
2.631,-0.6998,-0.7143
