# type=grids viewport=1280x720 start=533,481 end=769,256 direction=grid_hop
t,rx,ry
0,0,0
0.283,0,0
0.291,0.0031,0
0.299,0.0063,-0.0031
0.315,0.0157,-0.0094
0.331,0.0251,-0.0125
0.348,0.0439,-0.0251
0.365,0.069,-0.0407
0.381,0.116,-0.0721
0.398,0.1474,-0.094
0.414,0.1818,-0.1222
0.431,0.2289,-0.1724
0.448,0.2696,-0.2163
0.465,0.3104,-0.2727
0.481,0.3323,-0.3166
0.499,0.3637,-0.3667
0.516,0.3888,-0.4043
0.532,0.4013,-0.42
0.549,0.4107,-0.4357
0.565,0.417,-0.4451
0.581,0.4201,-0.4451
0.598,0.4201,-0.4451
0.682,0.4201,-0.4482
0.69,0.4233,-0.4513
0.699,0.4233,-0.4576
0.716,0.4295,-0.4702
0.732,0.4452,-0.4921
0.748,0.464,-0.5234
0.765,0.5016,-0.5642
0.781,0.5236,-0.5861
0.798,0.5393,-0.5987
0.814,0.5549,-0.6112
0.831,0.5675,-0.6237
0.848,0.5769,-0.6331
0.865,0.5831,-0.6394
0.882,0.5863,-0.6425
0.9,0.5894,-0.6457
0.917,0.5926,-0.6488
0.932,0.5926,-0.6488
0.95,0.5957,-0.6488
0.965,0.5957,-0.6519
1.04,0.5957,-0.6519
1.049,0.5988,-0.6519
1.066,0.602,-0.6551
1.082,0.6051,-0.6582
1.1,0.6082,-0.6613
1.115,0.6176,-0.6645
1.131,0.627,-0.6708
1.148,0.6333,-0.6708
1.164,0.6364,-0.6708
1.181,0.6396,-0.6708
1.198,0.6396,-0.6708
1.232,0.6427,-0.6708
1.305,0.6427,-0.6708
1.316,0.6427,-0.6708
1.331,0.649,-0.6708
1.348,0.6553,-0.6708
1.364,0.6647,-0.6676
1.381,0.6709,-0.6645
1.4,0.6835,-0.6645
1.414,0.6897,-0.6613
1.433,0.6991,-0.6613
1.449,0.7054,-0.6613
1.464,0.7117,-0.6613
1.481,0.718,-0.6613
1.498,0.7211,-0.6613
1.514,0.7242,-0.6613
1.531,0.7242,-0.6613
1.64,0.7242,-0.6613
1.651,0.7242,-0.6645
1.665,0.7242,-0.6739
1.684,0.7242,-0.6802
1.698,0.7242,-0.6864
1.714,0.7242,-0.6864
1.731,0.7242,-0.6896
1.867,0.7242,-0.6896
