# type=grids viewport=1280x720 start=741,243 end=536,376 direction=grid_hop
t,rx,ry
0,0,0
0.357,0,0
0.366,-0.0084,0
0.382,-0.0252,0.0084
0.399,-0.0377,0.0168
0.416,-0.0922,0.0461
0.432,-0.1593,0.0838
0.449,-0.3019,0.1551
0.465,-0.4025,0.2012
0.483,-0.5073,0.2473
0.499,-0.5995,0.2934
0.516,-0.6624,0.3185
0.532,-0.7253,0.3479
0.549,-0.7589,0.3605
0.566,-0.7882,0.373
0.584,-0.805,0.3772
0.598,-0.8134,0.3772
0.616,-0.8134,0.3772
0.632,-0.8134,0.3772
0.701,-0.8175,0.3772
0.709,-0.8175,0.3772
0.717,-0.8217,0.3814
0.732,-0.8217,0.3814
0.749,-0.8301,0.3856
0.765,-0.8385,0.394
0.782,-0.8511,0.4024
0.799,-0.8637,0.4108
0.815,-0.8762,0.4191
0.832,-0.893,0.4359
0.849,-0.9056,0.4443
0.867,-0.9182,0.4527
0.883,-0.9266,0.4652
0.899,-0.9349,0.4736
0.915,-0.9433,0.4778
0.932,-0.9475,0.4862
0.95,-0.9517,0.4904
0.966,-0.9517,0.4946
0.983,-0.9517,0.4946
0.998,-0.9517,0.4946
1.14,-0.9517,0.4946
1.149,-0.9517,0.4946
1.166,-0.9475,0.4946
1.183,-0.9433,0.4946
1.199,-0.9349,0.4946
1.217,-0.9307,0.4946
1.233,-0.9266,0.4946
1.249,-0.9182,0.4946
1.265,-0.914,0.4946
1.282,-0.9056,0.4946
1.299,-0.8888,0.4946
1.317,-0.8762,0.4946
1.332,-0.8553,0.4946
1.35,-0.8427,0.4946
1.365,-0.8343,0.4946
1.382,-0.8259,0.4946
1.398,-0.8217,0.4946
1.415,-0.8217,0.4946
1.549,-0.8217,0.4946
1.555,-0.8175,0.4946
1.566,-0.8175,0.4946
1.582,-0.8134,0.4946
1.601,-0.8092,0.4946
1.618,-0.8008,0.4988
1.632,-0.7966,0.4988
1.649,-0.7924,0.4988
1.665,-0.7924,0.503
1.682,-0.7882,0.503
1.7,-0.7882,0.503
1.715,-0.7882,0.5072
1.733,-0.784,0.5155
1.749,-0.784,0.5239
1.765,-0.784,0.5323
1.781,-0.784,0.5407
1.798,-0.784,0.5407
1.815,-0.784,0.5449
1.832,-0.784,0.5449
1.882,-0.7882,0.5449
1.922,-0.7882,0.5449
2.003,-0.7882,0.5449
2.201,-0.7882,0.5449
2.506,-0.7924,0.5449
2.518,-0.7924,0.5449
2.532,-0.8008,0.5449
2.548,-0.8092,0.5449
2.566,-0.8175,0.5449
2.582,-0.8259,0.5449
2.598,-0.8343,0.5449
2.615,-0.8343,0.5449
2.632,-0.8385,0.5449
2.649,-0.8385,0.5449
