# type=grids viewport=1280x720 start=557,363 end=758,467 direction=grid_hop
t,rx,ry
0,0,0
0.323,0.0045,0
0.333,0.009,0
0.349,0.027,0.0045
0.365,0.0721,0.0361
0.382,0.1443,0.0856
0.398,0.2615,0.1983
0.414,0.3201,0.2524
0.431,0.3742,0.311
0.448,0.4147,0.3515
0.465,0.4463,0.3831
0.482,0.4643,0.4011
0.5,0.4778,0.4191
0.517,0.4869,0.4327
0.531,0.4914,0.4417
0.549,0.4914,0.4417
0.564,0.4959,0.4462
0.581,0.5004,0.4462
0.597,0.5094,0.4462
0.615,0.5184,0.4462
0.631,0.5319,0.4462
0.651,0.5455,0.4462
0.665,0.559,0.4462
0.681,0.577,0.4462
0.698,0.5996,0.4462
0.714,0.6086,0.4462
0.731,0.6221,0.4462
0.748,0.6311,0.4462
0.765,0.6446,0.4462
0.781,0.6492,0.4462
0.797,0.6582,0.4462
0.814,0.6627,0.4417
0.831,0.6717,0.4417
0.848,0.6807,0.4417
0.866,0.6897,0.4417
0.883,0.7032,0.4417
0.899,0.7168,0.4417
0.915,0.7258,0.4417
0.932,0.7393,0.4417
0.948,0.7528,0.4417
0.964,0.7664,0.4417
0.982,0.7754,0.4417
0.998,0.7754,0.4417
1.014,0.7799,0.4417
1.032,0.7799,0.4417
1.097,0.7799,0.4417
1.105,0.7844,0.4417
1.115,0.7844,0.4417
1.131,0.7844,0.4417
1.149,0.7934,0.4462
1.164,0.8069,0.4507
1.181,0.8159,0.4552
1.197,0.825,0.4552
1.214,0.834,0.4552
1.231,0.843,0.4552
1.251,0.8475,0.4597
1.267,0.8565,0.4597
1.283,0.861,0.4597
1.299,0.87,0.4597
1.315,0.8746,0.4597
1.332,0.8791,0.4597
1.348,0.8836,0.4597
1.364,0.8881,0.4597
1.718,0.8881,0.4597
