# type=grids viewport=1280x720 start=627,362 end=537,365 direction=grid_hop
t,rx,ry
0,0,0
0.668,0,0
0.675,-0.0114,0
0.682,-0.0114,0
0.698,-0.0227,0
0.716,-0.0341,0
0.733,-0.0568,0
0.748,-0.0681,0
0.766,-0.0795,0
0.783,-0.0909,0
0.8,-0.0909,0
0.843,-0.0909,0
0.868,-0.1022,0
0.874,-0.1022,0
0.883,-0.1136,0
0.901,-0.1249,0
0.915,-0.1476,0.0114
0.933,-0.1817,0.0114
0.949,-0.2271,0.0341
0.965,-0.2839,0.0454
0.981,-0.3521,0.0454
0.998,-0.3975,0.0454
1.014,-0.4429,0.0454
1.031,-0.477,0.0454
1.048,-0.4997,0.0454
1.064,-0.5224,0.0454
1.082,-0.5451,0.0454
1.099,-0.5565,0.0454
1.115,-0.5565,0.0454
1.131,-0.5679,0.0454
1.227,-0.5679,0.0454
1.234,-0.5792,0.0454
1.249,-0.5906,0.0454
1.265,-0.6133,0.0454
1.282,-0.6701,0.0454
1.299,-0.7155,0.0341
1.316,-0.7723,0.0341
1.332,-0.8291,0.0341
1.348,-0.8631,0.0341
1.365,-0.9086,0.0341
1.381,-0.9199,0.0341
1.398,-0.9313,0.0341
1.415,-0.9313,0.0341
1.733,-0.9313,0.0341
2.024,-0.9313,0.0341
2.032,-0.9426,0.0341
2.048,-0.9653,0.0341
2.065,-0.9653,0.0341
2.082,-0.9767,0.0341
2.098,-0.9881,0.0341
2.114,-0.9994,0.0341
2.131,-0.9994,0.0341
