# type=grids viewport=1280x720 start=696,272 end=726,258 direction=grid_hop
t,rx,ry
0,0,0
0.017,0.3976,-0.0306
0.033,0.7035,-0.0612
0.05,0.887,-0.0917
0.068,1.0705,-0.0917
0.085,1.1623,-0.0917
0.101,1.1929,-0.1223
0.119,1.2235,-0.1223
0.133,1.2235,-0.1223
0.243,1.254,-0.1223
0.251,1.254,-0.1223
0.267,1.254,-0.1223
0.284,1.3152,-0.1223
0.3,1.3458,-0.1223
0.317,1.407,-0.1223
0.334,1.4682,-0.1223
0.351,1.5905,-0.1223
0.366,1.6823,-0.1223
0.383,1.8046,-0.1223
0.4,1.8964,-0.1223
0.416,2.0187,-0.1529
0.433,2.0799,-0.1529
0.452,2.1716,-0.1835
0.468,2.2328,-0.1835
0.485,2.2634,-0.214
0.501,2.294,-0.214
0.518,2.3246,-0.214
0.533,2.3246,-0.214
0.554,2.3246,-0.214
0.652,2.3246,-0.214
0.658,2.3246,-0.2446
0.674,2.3246,-0.2446
0.684,2.294,-0.2446
0.701,2.2634,-0.2752
0.717,2.2022,-0.3364
0.734,2.1105,-0.3975
0.75,2.0493,-0.4281
0.767,1.9881,-0.4281
0.783,1.9575,-0.4281
0.8,1.8964,-0.4281
0.817,1.8658,-0.4281
0.834,1.8352,-0.4281
0.853,1.8352,-0.4281
0.869,1.8046,-0.4281
0.888,1.774,-0.4281
0.902,1.7434,-0.4587
0.915,1.6823,-0.4587
0.933,1.6211,-0.4587
0.95,1.6211,-0.4587
0.966,1.5905,-0.4587
0.983,1.5905,-0.4587
0.999,1.5905,-0.4893
1.025,1.5905,-0.4893
1.041,1.5905,-0.4893
1.05,1.5599,-0.4893
1.067,1.5599,-0.5198
1.084,1.5293,-0.5504
1.1,1.4987,-0.6116
1.116,1.4376,-0.7339
1.133,1.407,-0.795
1.15,1.3764,-0.8256
1.166,1.3764,-0.8562
1.184,1.3764,-0.8868
1.2,1.3764,-0.8868
1.274,1.3458,-0.8868
1.369,1.3458,-0.8868
1.386,1.3458,-0.8868
1.4,1.3458,-0.8868
1.417,1.3152,-0.8868
1.433,1.254,-0.8562
1.45,1.1929,-0.795
1.466,1.1317,-0.7339
1.483,1.0399,-0.6421
1.499,0.9482,-0.5198
1.516,0.9176,-0.4587
1.533,0.9176,-0.4281
1.55,0.9176,-0.4281
1.566,0.9176,-0.3975
1.868,0.9176,-0.3975
