# type=grids viewport=1280x720 start=650,351 end=511,255 direction=grid_hop
t,rx,ry
0,0,0
0.364,-0.006,0
0.371,-0.0181,0
0.381,-0.0242,0
0.398,-0.0363,-0.006
0.414,-0.0665,-0.0121
0.429,-0.121,-0.0484
0.447,-0.1875,-0.0968
0.463,-0.2783,-0.1814
0.48,-0.3448,-0.254
0.497,-0.3993,-0.3145
0.514,-0.4476,-0.3689
0.528,-0.4658,-0.3931
0.546,-0.49,-0.4173
0.562,-0.5081,-0.4294
0.578,-0.5142,-0.4354
0.596,-0.5202,-0.4415
0.613,-0.5263,-0.4415
0.629,-0.5263,-0.4475
0.645,-0.5323,-0.4596
0.662,-0.5384,-0.4657
0.679,-0.5444,-0.4657
0.694,-0.5505,-0.4717
0.713,-0.5505,-0.4778
0.73,-0.5565,-0.4778
0.747,-0.5626,-0.4838
0.762,-0.5686,-0.4838
0.78,-0.5747,-0.4899
0.798,-0.5747,-0.4959
0.812,-0.5807,-0.4959
0.829,-0.5928,-0.508
0.845,-0.5989,-0.508
0.862,-0.6049,-0.514
0.878,-0.617,-0.5261
0.896,-0.6291,-0.5322
0.912,-0.6412,-0.5382
0.929,-0.6533,-0.5503
0.946,-0.6654,-0.5564
0.962,-0.6715,-0.5624
0.98,-0.6715,-0.5685
0.995,-0.6775,-0.5685
1.012,-0.6775,-0.5745
1.057,-0.6775,-0.5745
1.129,-0.6836,-0.5745
1.146,-0.6836,-0.5745
1.164,-0.6836,-0.5745
1.182,-0.6896,-0.5745
1.199,-0.6957,-0.5745
1.212,-0.7078,-0.5745
1.228,-0.7138,-0.5745
1.246,-0.7199,-0.5745
1.263,-0.7259,-0.5745
1.278,-0.7259,-0.5745
1.297,-0.7259,-0.5745
1.313,-0.732,-0.5745
1.329,-0.732,-0.5745
1.345,-0.7441,-0.5806
1.362,-0.7501,-0.5806
1.38,-0.7562,-0.5806
1.395,-0.7683,-0.5806
1.412,-0.7804,-0.5806
1.428,-0.7864,-0.5806
1.446,-0.7925,-0.5806
1.462,-0.7925,-0.5806
1.48,-0.7925,-0.5806
1.495,-0.7985,-0.5806
1.689,-0.7985,-0.5806
1.696,-0.7985,-0.5806
1.713,-0.8046,-0.5806
1.729,-0.8046,-0.5806
1.747,-0.8106,-0.5745
1.762,-0.8166,-0.5745
1.78,-0.8166,-0.5685
1.795,-0.8227,-0.5685
1.848,-0.8227,-0.5685
1.871,-0.8227,-0.5685
1.916,-0.8227,-0.5685
1.931,-0.8227,-0.5685
