# type=grids viewport=1280x720 start=582,248 end=536,267 direction=grid_hop
t,rx,ry
0,0,0
0.016,-0.1032,-0.0206
0.033,-0.1444,-0.0206
0.051,-0.2063,-0.0206
0.067,-0.2476,-0.0206
0.082,-0.3095,-0.0206
0.1,-0.3095,-0.0206
0.117,-0.3301,-0.0206
0.135,-0.3301,-0.0206
0.199,-0.3301,-0.0206
0.216,-0.3508,-0.0206
0.233,-0.3508,-0.0206
0.25,-0.3714,-0.0206
0.266,-0.4333,0.0206
0.282,-0.4746,0.0413
0.299,-0.5571,0.0619
0.317,-0.619,0.1031
0.333,-0.7015,0.1444
0.35,-0.8047,0.1857
0.366,-0.8666,0.2269
0.383,-0.9491,0.2475
0.399,-0.9698,0.2682
0.417,-0.9904,0.2682
0.432,-0.9904,0.2682
0.45,-0.9904,0.2682
0.479,-1.011,0.2682
0.487,-1.011,0.2888
0.499,-1.011,0.2888
0.517,-1.0317,0.2888
0.532,-1.0523,0.33
0.549,-1.0936,0.3507
0.566,-1.1348,0.3713
0.583,-1.1761,0.4126
0.599,-1.2174,0.4538
0.616,-1.2586,0.4744
0.633,-1.2793,0.5157
0.649,-1.2999,0.5363
0.665,-1.3205,0.557
0.682,-1.3205,0.557
0.767,-1.3205,0.557
0.774,-1.2999,0.557
0.786,-1.2793,0.557
0.801,-1.2586,0.557
0.816,-1.2174,0.557
0.834,-1.1555,0.5363
0.849,-1.1142,0.5157
0.866,-1.0729,0.4951
0.882,-1.0523,0.4744
0.899,-1.0317,0.4744
0.916,-1.0317,0.4744
0.932,-1.011,0.4538
1.016,-1.011,0.4538
1.021,-1.011,0.4538
1.032,-1.011,0.4538
1.05,-0.9904,0.4332
1.066,-0.9904,0.4332
1.085,-0.9491,0.4126
1.101,-0.9491,0.4126
1.116,-0.9285,0.3919
1.134,-0.9285,0.3919
1.149,-0.9285,0.3919
1.206,-0.9285,0.3713
1.437,-0.9285,0.3713
