# type=grids viewport=1280x720 start=657,248 end=540,374 direction=grid_hop
t,rx,ry
0,0,0
0.48,-0.006,0.006
0.488,-0.0179,0.0179
0.498,-0.0298,0.0298
0.515,-0.0537,0.0477
0.531,-0.1252,0.1073
0.547,-0.1789,0.1491
0.564,-0.2385,0.1967
0.582,-0.2922,0.2504
0.599,-0.3459,0.3041
0.616,-0.3996,0.3637
0.631,-0.4473,0.4114
0.648,-0.4831,0.4472
0.664,-0.5069,0.471
0.681,-0.5308,0.4949
0.699,-0.5546,0.5068
0.716,-0.5725,0.5187
0.73,-0.5964,0.5306
0.75,-0.6143,0.5366
0.764,-0.6322,0.5485
0.78,-0.65,0.5545
0.797,-0.6679,0.5604
0.815,-0.6799,0.5724
0.831,-0.6978,0.5783
0.849,-0.7156,0.5902
0.865,-0.7276,0.6022
0.882,-0.7395,0.6081
0.898,-0.7455,0.6141
0.914,-0.7455,0.6201
0.931,-0.7514,0.6201
0.947,-0.7514,0.6201
1.039,-0.7514,0.6201
1.065,-0.7514,0.6201
1.07,-0.7514,0.626
1.087,-0.7514,0.626
1.099,-0.7514,0.626
1.114,-0.7574,0.632
1.131,-0.7574,0.6439
1.147,-0.7574,0.6558
1.164,-0.7574,0.6618
1.181,-0.7634,0.6678
1.198,-0.7634,0.6737
1.214,-0.7634,0.6737
1.447,-0.7574,0.6737
1.454,-0.7574,0.6737
1.465,-0.7574,0.6737
1.481,-0.7514,0.6737
1.498,-0.7455,0.6737
1.514,-0.7395,0.6737
1.53,-0.7335,0.6737
1.547,-0.7335,0.6737
1.564,-0.7335,0.6737
1.582,-0.7276,0.6737
1.751,-0.7276,0.6737
1.757,-0.7216,0.6737
1.766,-0.7216,0.6737
1.782,-0.7156,0.6737
1.799,-0.6978,0.6737
1.816,-0.6799,0.6737
1.831,-0.656,0.6797
1.847,-0.6262,0.6856
1.864,-0.6143,0.6856
1.881,-0.6143,0.6856
1.897,-0.6083,0.6856
1.914,-0.6083,0.6916
2.05,-0.6083,0.6916
2.437,-0.6083,0.6916
2.444,-0.6143,0.6916
2.451,-0.6143,0.6976
2.465,-0.6202,0.6976
2.481,-0.6322,0.7095
2.498,-0.6381,0.7155
2.514,-0.656,0.7214
2.531,-0.6679,0.7274
2.549,-0.6799,0.7333
