# type=grids viewport=1280x720 start=522,259 end=761,462 direction=grid_hop
t,rx,ry
0,0,0
0.216,0,0
0.217,0.0033,0.0065
0.231,0.0098,0.013
0.248,0.0196,0.0294
0.265,0.0392,0.0555
0.281,0.0718,0.0913
0.298,0.1011,0.1174
0.314,0.1272,0.137
0.331,0.1599,0.1598
0.347,0.1925,0.1761
0.364,0.2219,0.1957
0.381,0.2382,0.2055
0.398,0.2512,0.2185
0.415,0.2643,0.2283
0.431,0.2708,0.2381
0.448,0.2741,0.2512
0.465,0.2806,0.2707
0.482,0.2904,0.2838
0.499,0.3002,0.3001
0.515,0.3165,0.3197
0.534,0.3426,0.3458
0.548,0.3719,0.3784
0.564,0.4013,0.4045
0.582,0.4372,0.4338
0.599,0.4731,0.4599
0.614,0.5025,0.4762
0.633,0.509,0.4795
0.648,0.5188,0.4828
0.664,0.5253,0.486
0.681,0.5253,0.486
0.697,0.5286,0.486
0.741,0.5286,0.486
0.749,0.5286,0.486
0.764,0.5286,0.486
0.781,0.5351,0.4893
0.798,0.5449,0.4925
0.815,0.5612,0.5023
0.831,0.5808,0.5219
0.848,0.5971,0.5349
0.867,0.6101,0.5447
0.883,0.6199,0.5512
0.899,0.6264,0.5578
0.914,0.633,0.5643
0.931,0.6362,0.5708
0.948,0.6428,0.5773
0.965,0.646,0.5871
0.981,0.6493,0.5937
0.998,0.6525,0.6034
1.015,0.6558,0.6132
1.033,0.6558,0.6132
1.047,0.6591,0.6165
1.064,0.6591,0.6165
1.08,0.6623,0.6197
1.098,0.6623,0.6197
1.114,0.6656,0.6197
1.131,0.6656,0.623
1.148,0.6689,0.623
1.165,0.6721,0.6263
1.182,0.6721,0.6263
1.198,0.6754,0.6263
1.214,0.6786,0.6263
1.231,0.6819,0.6295
1.249,0.6819,0.6295
1.266,0.6852,0.6295
1.281,0.6884,0.6328
1.298,0.6917,0.6328
1.314,0.6982,0.6361
1.331,0.7015,0.6361
1.348,0.7113,0.6393
1.366,0.7145,0.6426
1.381,0.7211,0.6458
1.4,0.7243,0.6458
1.416,0.7308,0.6491
1.431,0.7374,0.6491
1.448,0.7374,0.6491
1.464,0.7439,0.6491
1.481,0.7439,0.6491
1.498,0.7472,0.6491
1.514,0.7472,0.6491
1.647,0.7472,0.6491
1.652,0.7472,0.6491
1.665,0.7504,0.6491
1.681,0.7537,0.6491
1.698,0.7569,0.6491
1.715,0.7602,0.6491
1.732,0.7635,0.6458
1.748,0.7635,0.6458
1.766,0.7635,0.6458
