# type=grids viewport=1280x720 start=761,462 end=636,364 direction=grid_hop
t,rx,ry
0,0,0
0.015,0,0
0.172,0,0
0.183,0,-0.0129
0.199,0,-0.0322
0.215,0,-0.0322
0.232,0,-0.0386
0.532,-0.0064,-0.0386
0.54,-0.0129,-0.0451
0.549,-0.0258,-0.0515
0.566,-0.0451,-0.0708
0.582,-0.0837,-0.1095
0.599,-0.1675,-0.1868
0.616,-0.2255,-0.2383
0.632,-0.2835,-0.2769
0.649,-0.3221,-0.3156
0.665,-0.3608,-0.3478
0.682,-0.3865,-0.3671
0.699,-0.4123,-0.3929
0.716,-0.4316,-0.4122
0.733,-0.4445,-0.4251
0.75,-0.4574,-0.438
0.766,-0.4638,-0.4508
0.783,-0.4703,-0.4573
0.798,-0.4703,-0.4637
0.815,-0.4703,-0.4702
0.831,-0.4767,-0.4766
0.848,-0.4767,-0.4766
0.865,-0.4832,-0.483
0.881,-0.4832,-0.4895
0.899,-0.4896,-0.4959
0.915,-0.4961,-0.5024
0.932,-0.5025,-0.5088
0.949,-0.5154,-0.5281
0.965,-0.5347,-0.5474
0.981,-0.5669,-0.5861
0.999,-0.5927,-0.6054
1.016,-0.612,-0.6312
1.032,-0.6378,-0.6441
1.049,-0.6571,-0.6634
1.065,-0.67,-0.6763
1.082,-0.6764,-0.6827
1.099,-0.6829,-0.6827
1.117,-0.6829,-0.6891
1.133,-0.6893,-0.6891
1.148,-0.6893,-0.6891
1.299,-0.6893,-0.6891
1.306,-0.6958,-0.6891
1.316,-0.6958,-0.6891
1.332,-0.6958,-0.6891
1.349,-0.7086,-0.6891
1.365,-0.7151,-0.6891
1.383,-0.7215,-0.6891
1.403,-0.728,-0.6891
1.416,-0.728,-0.6891
1.432,-0.7344,-0.6891
1.448,-0.7409,-0.6891
1.467,-0.7473,-0.6827
1.482,-0.7473,-0.6763
1.499,-0.7537,-0.6698
1.515,-0.7602,-0.6698
1.531,-0.7602,-0.6634
1.548,-0.7602,-0.6634
1.633,-0.7602,-0.6634
1.698,-0.7666,-0.6634
1.705,-0.7666,-0.6634
1.716,-0.7666,-0.6634
1.732,-0.7731,-0.6569
1.748,-0.7795,-0.6505
1.77,-0.7924,-0.6505
1.787,-0.7988,-0.6441
1.8,-0.8053,-0.6376
1.815,-0.8117,-0.6376
1.831,-0.8117,-0.6312
1.849,-0.8117,-0.6312
1.865,-0.8117,-0.6312
2.084,-0.8117,-0.6312
2.552,-0.8117,-0.6312
2.56,-0.8053,-0.6312
2.568,-0.7924,-0.6247
2.582,-0.786,-0.6183
