# type=grids viewport=1280x720 start=726,258 end=631,468 direction=grid_hop
t,rx,ry
0,0,0
0.214,0,0
0.22,0,0.0044
0.232,0,0.0133
0.248,0,0.04
0.265,0,0.0711
0.281,-0.0044,0.1111
0.298,-0.0133,0.1555
0.315,-0.0222,0.191
0.332,-0.0267,0.2221
0.349,-0.0311,0.2532
0.365,-0.0355,0.2799
0.382,-0.0444,0.3376
0.398,-0.0578,0.3865
0.415,-0.0711,0.4531
0.431,-0.0978,0.5197
0.449,-0.1289,0.5819
0.465,-0.1644,0.6441
0.484,-0.1999,0.6841
0.5,-0.2355,0.7241
0.515,-0.2577,0.7418
0.532,-0.2844,0.7685
0.548,-0.3021,0.7863
0.565,-0.3288,0.8129
0.581,-0.3421,0.8262
0.599,-0.351,0.8351
0.614,-0.3599,0.8484
0.633,-0.3643,0.8529
0.649,-0.3688,0.8573
0.664,-0.3732,0.8573
0.682,-0.3732,0.8618
0.698,-0.3777,0.8662
0.715,-0.3777,0.8707
0.732,-0.3821,0.8707
0.749,-0.3821,0.8751
0.764,-0.3821,0.8751
0.786,-0.3866,0.8751
0.801,-0.3866,0.8795
0.815,-0.3866,0.8795
0.831,-0.391,0.884
0.848,-0.3955,0.8929
0.867,-0.4088,0.9106
0.883,-0.4177,0.9284
0.899,-0.431,0.9551
0.915,-0.4443,0.9684
0.932,-0.4577,0.9906
0.948,-0.4754,1.0084
0.966,-0.4843,1.0172
0.981,-0.4888,1.0217
0.999,-0.4888,1.0261
1.016,-0.4888,1.0261
1.032,-0.4888,1.0261
1.089,-0.4888,1.0261
1.099,-0.4843,1.0261
1.115,-0.4799,1.0261
1.131,-0.4754,1.0217
1.148,-0.4577,1.0172
1.165,-0.4443,1.0172
1.181,-0.4266,1.0128
1.198,-0.4088,1.0039
1.215,-0.391,0.995
1.233,-0.3732,0.9906
1.251,-0.3599,0.9817
1.267,-0.3421,0.9728
1.283,-0.3332,0.9684
1.298,-0.3244,0.9639
1.315,-0.3199,0.9595
1.331,-0.3155,0.9595
1.349,-0.3155,0.9551
1.521,-0.3199,0.9551
1.537,-0.3199,0.9506
1.548,-0.3244,0.9506
1.565,-0.3288,0.9462
1.581,-0.3332,0.9417
1.598,-0.3377,0.9417
1.618,-0.3421,0.9373
1.633,-0.3421,0.9373
1.649,-0.3421,0.9373
1.666,-0.3466,0.9373
1.904,-0.3466,0.9328
1.911,-0.351,0.9328
1.919,-0.3555,0.9328
1.931,-0.3643,0.9284
1.948,-0.3777,0.924
1.965,-0.391,0.9195
1.982,-0.3999,0.9151
2,-0.4088,0.9151
2.019,-0.4132,0.9151
2.034,-0.4132,0.9106
2.049,-0.4132,0.9106
2.168,-0.4132,0.9106
