# type=grids viewport=1280x720 start=522,271 end=739,367 direction=grid_hop
t,rx,ry
0,0,0
0.222,0,0
0.232,0.0086,0
0.247,0.0216,0
0.264,0.0517,0
0.28,0.0819,0
0.297,0.1164,0
0.314,0.1466,0
0.331,0.1768,0
0.347,0.2027,0
0.365,0.2286,0.0086
0.381,0.2501,0.0172
0.398,0.2717,0.0302
0.414,0.2975,0.0474
0.432,0.3234,0.0733
0.447,0.3493,0.0992
0.466,0.3924,0.1466
0.484,0.4183,0.1768
0.498,0.4442,0.2026
0.514,0.47,0.2242
0.53,0.4916,0.2371
0.547,0.5218,0.2587
0.565,0.5433,0.2716
0.58,0.5649,0.2759
0.598,0.5822,0.2802
0.614,0.608,0.2888
0.631,0.6167,0.2888
0.647,0.6382,0.2888
0.664,0.6468,0.2888
0.68,0.6598,0.2888
0.697,0.6684,0.2888
0.714,0.6813,0.2888
0.731,0.6943,0.2888
0.748,0.7072,0.2932
0.765,0.7331,0.3018
0.781,0.759,0.3147
0.798,0.7892,0.332
0.814,0.8193,0.3492
0.831,0.8581,0.3708
0.848,0.9142,0.4096
0.864,0.9487,0.4354
0.881,0.9832,0.4613
0.897,1.0005,0.4699
0.914,1.0177,0.4785
0.931,1.0263,0.4828
0.949,1.035,0.4872
0.964,1.0393,0.4872
0.982,1.0436,0.4872
0.999,1.0436,0.4872
1.014,1.0479,0.4872
1.03,1.0479,0.4872
1.092,1.0479,0.4872
1.139,1.0479,0.4872
1.148,1.0479,0.4828
1.164,1.0393,0.4742
1.181,1.035,0.4699
1.198,1.022,0.4613
1.214,1.0048,0.4484
1.233,0.9875,0.444
1.25,0.9789,0.4397
1.265,0.9703,0.4354
1.28,0.9616,0.4311
1.297,0.9573,0.4268
1.314,0.953,0.4268
1.331,0.9487,0.4268
1.347,0.9487,0.4268
1.388,0.9444,0.4268
1.571,0.9444,0.4225
1.582,0.9401,0.4225
1.597,0.9358,0.4182
1.616,0.9271,0.4139
1.632,0.9228,0.4096
1.647,0.9185,0.4096
1.665,0.9142,0.4052
1.68,0.9142,0.4052
1.697,0.9142,0.4052
1.85,0.9142,0.4052
