# type=grids viewport=1280x720 start=700,260 end=733,259 direction=grid_hop
t,rx,ry
0,0,0
0.018,0.424,0.0303
0.032,0.8178,0.0303
0.052,1.1207,0.0303
0.068,1.3327,0.0303
0.082,1.6053,0.0303
0.099,1.6962,0.0303
0.115,1.7568,0.0303
0.132,1.7568,0.0303
0.149,1.7871,0.0303
0.286,1.7871,0.0303
0.288,1.7871,0.0303
0.301,1.8173,0.0303
0.316,1.8476,0.0303
0.333,1.9082,0.0303
0.35,1.9385,0.0303
0.365,1.9991,0.0303
0.382,2.0294,0.0303
0.401,2.0597,0.0303
0.415,2.09,0.0303
0.454,2.09,0.0606
0.469,2.0597,0.0606
0.482,1.9991,0.0606
0.499,1.8779,0.0606
0.518,1.7871,0.0606
0.532,1.6356,0
0.548,1.5447,-0.0606
0.564,1.4236,-0.1817
0.582,1.3327,-0.2725
0.599,1.2721,-0.3937
0.616,1.2419,-0.4239
0.632,1.2419,-0.4542
0.649,1.2116,-0.4845
0.667,1.2116,-0.4845
0.885,1.2116,-0.5148
0.901,1.2116,-0.5148
0.917,1.1813,-0.5148
0.933,1.151,-0.5451
0.95,1.151,-0.5451
0.983,1.151,-0.5451
1.021,1.151,-0.5451
1.034,1.1207,-0.5451
1.038,1.1207,-0.5148
1.051,1.1207,-0.4845
1.067,1.0904,-0.3937
1.082,1.0904,-0.3028
1.099,1.0601,-0.212
1.115,1.0601,-0.1211
1.133,1.0298,-0.0908
1.149,1.0298,-0.0606
1.166,1.0298,-0.0303
1.182,1.0298,-0.0303
1.204,1.0298,-0.0303
1.228,0.9995,-0.0303
1.267,0.9995,-0.0303
