# type=grids viewport=1280x720 start=729,347 end=744,468 direction=grid_hop
t,rx,ry
0,0,0
0.22,0,0
0.227,0,0.0168
0.235,0,0.0252
0.248,0,0.0252
0.265,0,0.0421
0.281,0,0.0505
0.3,0,0.0589
0.399,0,0.0589
0.403,0,0.0842
0.416,0,0.101
0.431,0.0084,0.1599
0.449,0.0168,0.2525
0.464,0.0337,0.3619
0.481,0.0505,0.4713
0.498,0.0589,0.5386
0.515,0.0673,0.6143
0.532,0.0673,0.648
0.548,0.0673,0.6732
0.565,0.0673,0.6817
0.581,0.0673,0.6817
0.651,0.0673,0.6901
0.706,0.0673,0.6901
0.718,0.0673,0.6901
0.731,0.0758,0.6901
0.749,0.0758,0.6985
0.765,0.0842,0.7153
0.783,0.0842,0.7322
0.798,0.0926,0.7574
0.816,0.101,0.7742
0.832,0.1094,0.7911
0.848,0.1178,0.7995
0.865,0.1263,0.8079
0.882,0.1263,0.8079
0.898,0.1347,0.8163
0.915,0.1515,0.8163
0.932,0.1599,0.8163
0.949,0.1768,0.8247
0.965,0.1936,0.8331
0.981,0.2104,0.8331
0.998,0.2273,0.8416
1.015,0.2357,0.85
1.031,0.2441,0.8584
1.052,0.2525,0.8668
1.066,0.2525,0.8752
1.085,0.2525,0.8836
1.098,0.2525,0.9005
1.115,0.2525,0.9089
1.131,0.2525,0.9173
1.151,0.2525,0.9257
1.164,0.2357,0.9341
1.182,0.2273,0.9425
1.197,0.2189,0.9425
1.215,0.2104,0.951
1.231,0.202,0.951
1.248,0.1936,0.951
1.265,0.1936,0.9594
1.282,0.1852,0.9594
1.299,0.1768,0.9678
1.315,0.1684,0.9678
1.332,0.1599,0.9678
1.348,0.1431,0.9762
1.364,0.1347,0.9762
1.381,0.1263,0.9846
1.398,0.1263,0.9846
1.415,0.1178,0.9846
1.432,0.1178,0.9846
1.468,0.1178,0.993
1.489,0.1178,0.993
1.601,0.1178,0.993
