# type=grids viewport=1280x720 start=644,453 end=650,351 direction=grid_hop
t,rx,ry
0,0,0
0.201,0,0
0.209,-0.01,-0.01
0.217,-0.03,-0.02
0.232,-0.0399,-0.0299
0.249,-0.0799,-0.0699
0.267,-0.1298,-0.0998
0.284,-0.1797,-0.1497
0.299,-0.2197,-0.1797
0.315,-0.2596,-0.2096
0.331,-0.2796,-0.2296
0.347,-0.2896,-0.2496
0.364,-0.3095,-0.2695
0.38,-0.3095,-0.2795
0.398,-0.3195,-0.2995
0.416,-0.3195,-0.3494
0.431,-0.3195,-0.3993
0.448,-0.3195,-0.4592
0.464,-0.3195,-0.5091
0.482,-0.3195,-0.569
0.497,-0.2995,-0.5989
0.515,-0.2796,-0.6389
0.53,-0.2696,-0.6488
0.548,-0.2496,-0.6688
0.564,-0.2396,-0.6788
0.581,-0.2396,-0.6788
0.597,-0.2296,-0.6788
0.614,-0.2296,-0.6788
0.753,-0.2296,-0.6888
0.759,-0.2296,-0.6888
0.768,-0.2197,-0.6987
0.781,-0.2197,-0.7087
0.798,-0.2097,-0.7287
0.816,-0.1997,-0.7686
0.83,-0.1897,-0.7986
0.848,-0.1697,-0.8285
0.864,-0.1697,-0.8684
0.882,-0.1598,-0.8884
0.897,-0.1598,-0.9183
0.915,-0.1498,-0.9283
0.93,-0.1498,-0.9383
0.951,-0.1498,-0.9383
0.967,-0.1498,-0.9383
0.982,-0.1498,-0.9383
0.997,-0.1398,-0.9483
1.015,-0.1298,-0.9483
1.033,-0.1098,-0.9583
1.049,-0.0899,-0.9683
1.065,-0.0699,-0.9782
1.081,-0.0399,-0.9782
1.098,-0.02,-0.9882
1.114,0,-0.9882
1.131,0.01,-0.9882
1.148,0.02,-0.9882
1.163,0.03,-0.9882
1.183,0.03,-0.9882
1.206,0.0399,-0.9882
1.223,0.0399,-0.9882
1.231,0.0399,-0.9882
1.249,0.0399,-0.9882
1.264,0.0499,-0.9982
1.281,0.0599,-0.9982
1.297,0.0599,-0.9982
1.314,0.0699,-0.9982
1.601,0.0599,-0.9982
1.802,0.0599,-0.9982
