# type=grids viewport=1280x720 start=744,468 end=530,475 direction=grid_hop
t,rx,ry
0,0,0
0.384,0,0
0.39,-0.0048,0
0.398,-0.0096,0
0.415,-0.0143,0
0.431,-0.0383,-0.0096
0.449,-0.0717,-0.0143
0.464,-0.1435,-0.0287
0.481,-0.2056,-0.043
0.497,-0.373,-0.0669
0.514,-0.4399,-0.0717
0.53,-0.5308,-0.0813
0.548,-0.6025,-0.0861
0.564,-0.6743,-0.0861
0.58,-0.7269,-0.0908
0.6,-0.7699,-0.0908
0.619,-0.8082,-0.0908
0.631,-0.8321,-0.0908
0.648,-0.856,-0.0908
0.663,-0.8751,-0.0908
0.68,-0.8942,-0.0908
0.697,-0.9181,-0.0908
0.715,-0.9325,-0.0908
0.73,-0.9468,-0.0861
0.748,-0.9612,-0.0861
0.765,-0.9707,-0.0813
0.78,-0.9803,-0.0765
0.797,-0.9803,-0.0765
0.814,-0.9851,-0.0765
0.831,-0.9851,-0.0765
0.847,-0.9851,-0.0765
0.91,-0.9851,-0.0765
0.917,-0.9899,-0.0765
0.93,-0.9899,-0.0717
0.947,-0.9947,-0.0717
0.965,-1.0042,-0.0669
0.982,-1.0138,-0.0621
0.998,-1.0281,-0.0526
1.014,-1.0425,-0.0478
1.03,-1.0568,-0.043
1.048,-1.076,-0.0335
1.063,-1.0999,-0.0239
1.081,-1.1142,-0.0191
1.098,-1.1238,-0.0143
1.113,-1.1333,-0.0096
1.131,-1.1381,-0.0096
1.147,-1.1381,-0.0096
1.164,-1.1381,-0.0096
1.198,-1.1381,-0.0048
1.317,-1.1381,-0.0048
1.325,-1.1381,-0.0048
1.333,-1.1333,0
1.349,-1.1238,0.0048
1.365,-1.1094,0.0143
1.382,-1.0951,0.0239
1.398,-1.0855,0.0287
1.414,-1.076,0.0335
1.431,-1.0712,0.0335
1.449,-1.0664,0.0335
1.464,-1.0664,0.0335
1.492,-1.0664,0.0335
1.5,-1.0664,0.0335
1.514,-1.0616,0.0382
1.53,-1.0568,0.0382
1.547,-1.052,0.0382
1.564,-1.0473,0.0382
1.581,-1.0377,0.0382
1.597,-1.0329,0.0382
1.615,-1.0233,0.0382
1.63,-1.0186,0.0382
1.647,-1.009,0.0382
1.664,-1.0042,0.0382
1.681,-1.0042,0.0382
1.697,-0.9994,0.0335
1.713,-0.9994,0.0335
1.965,-0.9994,0.0335
