# type=grids viewport=1280x720 start=501,304 end=522,271 direction=grid_hop
t,rx,ry
0,0,0
0.014,-0.0767,-0.1278
0.031,-0.1023,-0.2301
0.048,-0.1023,-0.2812
0.064,-0.1023,-0.3068
0.082,-0.1023,-0.3068
0.125,-0.1023,-0.3323
0.133,-0.0767,-0.3323
0.149,-0.0511,-0.3323
0.166,0.0256,-0.3579
0.182,0.1279,-0.409
0.199,0.2301,-0.4857
0.215,0.3068,-0.5624
0.231,0.4347,-0.6647
0.248,0.5114,-0.7669
0.264,0.5881,-0.8947
0.281,0.6393,-0.9459
0.297,0.6648,-0.997
0.314,0.6648,-1.0225
0.33,0.6904,-1.0481
0.346,0.6904,-1.0481
0.364,0.6904,-1.0481
0.435,0.6904,-1.0737
0.447,0.6904,-1.0737
0.46,0.6904,-1.0737
0.468,0.716,-1.0737
0.481,0.716,-1.0992
0.499,0.7671,-1.1248
0.515,0.8183,-1.1759
0.53,0.895,-1.227
0.549,0.9205,-1.2782
0.564,0.9972,-1.3037
0.58,1.0228,-1.3293
0.599,1.074,-1.3549
0.614,1.074,-1.3549
0.63,1.0995,-1.3549
0.876,1.0995,-1.3549
0.892,1.0995,-1.3293
0.915,1.0995,-1.3293
0.932,1.074,-1.3293
0.949,1.074,-1.3293
0.965,1.074,-1.3037
0.982,1.0484,-1.3037
0.999,1.0228,-1.2782
1.015,0.9461,-1.2526
1.034,0.8694,-1.2526
1.05,0.7927,-1.227
1.066,0.716,-1.2015
1.08,0.6393,-1.2015
1.097,0.5881,-1.2015
1.115,0.537,-1.2015
1.13,0.537,-1.2015
1.149,0.5114,-1.2015
1.171,0.5114,-1.2015
1.219,0.5114,-1.1759
1.251,0.5114,-1.1759
1.259,0.5114,-1.1759
1.266,0.5114,-1.1504
1.281,0.4858,-1.1248
1.297,0.4603,-1.0992
1.315,0.4347,-1.0225
1.332,0.4091,-0.997
1.349,0.4091,-0.9714
1.365,0.3836,-0.9459
1.381,0.3836,-0.9459
1.399,0.3836,-0.9459
1.466,0.3836,-0.9203
1.475,0.3836,-0.9203
1.482,0.3836,-0.9203
1.498,0.3836,-0.9203
1.516,0.4091,-0.8947
1.533,0.4091,-0.8947
1.547,0.4347,-0.8692
1.567,0.4603,-0.8692
1.581,0.4858,-0.8692
1.597,0.5114,-0.8692
1.614,0.537,-0.8692
1.63,0.537,-0.8692
1.674,0.537,-0.8436
1.7,0.537,-0.8436
