# type=grids viewport=1280x720 start=538,305 end=522,259 direction=grid_hop
t,rx,ry
0,0,0
0.018,-0.1885,-0.3141
0.036,-0.2723,-0.4606
0.05,-0.356,-0.6072
0.069,-0.3979,-0.67
0.085,-0.4189,-0.7119
0.1,-0.4189,-0.7328
0.118,-0.4189,-0.7328
0.134,-0.4189,-0.7747
0.151,-0.4189,-0.7956
0.167,-0.3141,-0.8584
0.184,-0.2304,-0.8794
0.2,-0.1466,-0.9212
0.217,-0.0628,-0.9422
0.233,0,-0.9631
0.25,0.0419,-0.9841
0.267,0.0838,-1.005
0.284,0.0838,-1.005
0.304,0.1047,-1.005
0.318,0.1047,-1.005
0.379,0.1047,-1.005
0.387,0.1047,-1.005
0.401,0.1257,-1.005
0.418,0.1466,-1.0259
0.433,0.1885,-1.0259
0.453,0.2304,-1.0469
0.468,0.2513,-1.0469
0.484,0.2932,-1.0469
0.5,0.3141,-1.0678
0.517,0.3351,-1.0678
0.533,0.3351,-1.0887
0.55,0.3351,-1.0887
0.567,0.356,-1.0887
0.583,0.356,-1.1097
0.6,0.377,-1.1097
0.617,0.3979,-1.1516
0.634,0.4398,-1.1725
0.65,0.4607,-1.1934
0.667,0.4607,-1.2144
0.686,0.4817,-1.2144
0.702,0.4817,-1.2144
0.717,0.4817,-1.2353
0.754,0.4817,-1.2353
0.762,0.4607,-1.2353
0.769,0.4398,-1.2353
0.783,0.3979,-1.2353
0.802,0.3141,-1.2353
0.816,0.2304,-1.2353
0.836,0.1466,-1.2353
0.852,0.0628,-1.2144
0.867,0.0209,-1.1934
0.883,0,-1.1934
0.901,-0.0209,-1.1934
0.918,-0.0419,-1.1934
0.935,-0.0419,-1.1934
0.953,-0.0628,-1.1934
0.985,-0.0628,-1.1934
0.993,-0.0628,-1.1725
1.001,-0.0838,-1.1725
1.017,-0.0838,-1.1725
1.034,-0.1257,-1.1516
1.051,-0.1675,-1.1306
1.069,-0.1885,-1.1097
1.084,-0.2094,-1.1097
1.101,-0.2094,-1.0887
1.116,-0.2304,-1.0887
1.133,-0.2304,-1.0887
1.153,-0.2304,-1.0678
1.167,-0.2304,-1.0678
1.183,-0.2513,-1.0678
1.201,-0.2723,-1.0259
1.216,-0.2932,-1.005
1.234,-0.3141,-0.9631
1.25,-0.3141,-0.9631
1.266,-0.3351,-0.9422
1.283,-0.3351,-0.9422
1.402,-0.3351,-0.9422
