# type=grids viewport=1280x720 start=739,367 end=652,269 direction=grid_hop
t,rx,ry
0,0,0
0.431,0,0
0.439,-0.0156,0
0.448,-0.039,0
0.464,-0.0546,0
0.481,-0.1092,-0.0078
0.5,-0.1638,-0.0312
0.515,-0.2964,-0.1248
0.531,-0.3822,-0.2105
0.547,-0.4446,-0.2885
0.564,-0.5148,-0.3899
0.58,-0.546,-0.4601
0.598,-0.5772,-0.5147
0.614,-0.6006,-0.5459
0.631,-0.6162,-0.5693
0.648,-0.6318,-0.5849
0.664,-0.6318,-0.5849
0.681,-0.6396,-0.5927
0.698,-0.6396,-0.5927
0.718,-0.6396,-0.5927
0.758,-0.6396,-0.6004
0.766,-0.6474,-0.6004
0.781,-0.6474,-0.6004
0.798,-0.6552,-0.616
0.814,-0.6708,-0.6316
0.831,-0.6864,-0.6472
0.848,-0.702,-0.6706
0.864,-0.7176,-0.6862
0.884,-0.7332,-0.694
0.9,-0.741,-0.7096
0.915,-0.741,-0.7096
0.931,-0.7488,-0.7096
0.947,-0.7488,-0.7174
0.964,-0.7488,-0.7174
0.981,-0.7566,-0.7174
0.998,-0.7566,-0.7174
1.014,-0.7644,-0.7252
1.03,-0.78,-0.733
1.048,-0.7878,-0.7408
1.064,-0.7956,-0.7486
1.08,-0.8112,-0.7642
1.097,-0.819,-0.772
1.114,-0.8346,-0.7798
1.131,-0.8346,-0.7798
1.149,-0.8424,-0.7876
1.164,-0.8424,-0.7876
1.181,-0.8424,-0.7876
1.198,-0.8424,-0.7876
1.416,-0.8424,-0.7876
1.432,-0.8502,-0.7876
1.448,-0.8502,-0.7876
1.464,-0.858,-0.7876
1.481,-0.8736,-0.7798
1.497,-0.8814,-0.772
1.514,-0.9048,-0.7564
1.53,-0.9204,-0.7408
1.547,-0.9282,-0.7408
1.564,-0.936,-0.733
1.581,-0.936,-0.7252
1.83,-0.936,-0.7252
1.836,-0.936,-0.7252
1.847,-0.936,-0.7174
1.864,-0.9282,-0.7096
1.88,-0.9204,-0.7018
1.897,-0.9204,-0.694
1.914,-0.9126,-0.6784
1.93,-0.9048,-0.6628
1.947,-0.897,-0.6472
1.964,-0.897,-0.6394
1.981,-0.8892,-0.6316
1.999,-0.8892,-0.6316
2.017,-0.8892,-0.6316
2.204,-0.8892,-0.6316
2.215,-0.8814,-0.6316
2.231,-0.8658,-0.6316
2.247,-0.8502,-0.6394
2.264,-0.8268,-0.6472
2.28,-0.7956,-0.655
2.297,-0.7722,-0.6628
2.314,-0.7566,-0.6706
2.331,-0.741,-0.6784
2.347,-0.7254,-0.6862
2.367,-0.7176,-0.694
2.383,-0.7098,-0.7018
2.399,-0.702,-0.7096
2.414,-0.6942,-0.7174
2.43,-0.6864,-0.7252
2.448,-0.6786,-0.733
2.464,-0.6786,-0.733
2.48,-0.6708,-0.7408
2.497,-0.6708,-0.7408
2.514,-0.6708,-0.7486
2.581,-0.6708,-0.7486
2.627,-0.6708,-0.7486
2.706,-0.663,-0.7486
2.9,-0.663,-0.7486
