# type=grids viewport=1280x720 start=521,256 end=742,260 direction=grid_hop
t,rx,ry
0,0,0
0.415,0.0046,0
0.422,0.0139,0
0.435,0.0324,0
0.452,0.0694,0
0.466,0.1342,0
0.482,0.287,0.0046
0.498,0.4073,0.0231
0.515,0.5416,0.0463
0.531,0.6619,0.0648
0.548,0.7776,0.074
0.565,0.8471,0.0833
0.582,0.9258,0.0879
0.599,0.9628,0.0926
0.615,1.0045,0.0926
0.632,1.0276,0.0926
0.649,1.0461,0.0926
0.665,1.0507,0.0926
0.682,1.0554,0.0926
0.698,1.0554,0.0926
0.854,1.0554,0.0879
0.865,1.0554,0.0833
0.869,1.0554,0.074
0.883,1.0554,0.0648
0.898,1.0554,0.0509
0.915,1.0554,0.0324
0.931,1.0554,0.0231
0.948,1.06,0.0185
0.966,1.06,0.0139
0.982,1.06,0.0139
1.125,1.06,0.0139
1.141,1.06,0.0139
1.149,1.0554,0.0139
1.168,1.0507,0.0139
1.185,1.0369,0.0139
1.199,1.023,0.0139
1.216,1.0137,0.0185
1.231,1.0045,0.0185
1.249,0.9998,0.0185
1.266,0.9998,0.0185
1.467,0.9998,0.0185
